time_fs,pop_1,pop_2,pop_3,coherence
4.629258517034067495e+02,5.453336462335887092e-01,8.110252066825142381e-02,3.735638330981603250e-01,1.671429484789171527e+00
4.639278557114228079e+02,7.576342419948632889e-01,1.934193231324083523e-02,2.230238256918963546e-01,1.195586428693324432e+00
4.649298597194388094e+02,8.109864258035266449e-01,1.277908705441089809e-01,6.122270365236520684e-02,1.266405468460283901e+00
4.659318637274548678e+02,5.234987668087853763e-01,4.159122964175887560e-01,6.058893677362609670e-02,1.606910472182300653e+00
4.669338677354708693e+02,3.526336606096577286e-01,2.569845602073233537e-01,3.903817791830191952e-01,1.977596985036224497e+00
4.679358717434869277e+02,4.284765898370453407e-01,1.517985687582839860e-01,4.197248414046711451e-01,1.863054644362039047e+00
4.689378757515029292e+02,7.563910233502781910e-01,7.539998603247245745e-02,1.682089906172499483e-01,1.416255448563425556e+00
4.699398797595189876e+02,9.454034467547877130e-01,3.208894192054176364e-02,2.250761132467146708e-02,6.938445370286940861e-01
4.709418837675350460e+02,6.205085817946814908e-01,3.118448367444546232e-01,6.764658146086427459e-02,1.580019550943973394e+00
4.719438877755510475e+02,3.028292327728445699e-01,2.816889039276069262e-01,4.154818632995488370e-01,1.977770508914646452e+00
4.729458917835671059e+02,3.226645995559052627e-01,2.201799936847202155e-01,4.571554067593749937e-01,1.935745840890934044e+00
4.739478957915831074e+02,6.813023090870341525e-01,1.827574297400454129e-01,1.359402611729209898e-01,1.629627238546596857e+00
4.749498997995991658e+02,9.977808364487615878e-01,3.209474446360406348e-04,1.898216106603074337e-03,1.243915990896705959e-01
4.759519038076151674e+02,7.359652114336562301e-01,1.809072584532878947e-01,8.312753011305647199e-02,1.469720809697451447e+00
4.769539078156312257e+02,3.399850263209313050e-01,2.492121489066145001e-01,4.108028247724546667e-01,1.969531609442094933e+00
4.779559118236472273e+02,2.772509548852551964e-01,2.526455821975227556e-01,4.701034629172223811e-01,1.940627473857549745e+00
4.789579158316632856e+02,5.730248968210958083e-01,3.062985877982806193e-01,1.206765153806241136e-01,1.748340040040128551e+00
4.799599198396792872e+02,9.500388849423356818e-01,4.597875036190626763e-02,3.982364695758770431e-03,5.680847899900223208e-01
4.809619238476953456e+02,8.141594431334197024e-01,6.897748955483287703e-02,1.168630673117482532e-01,1.270433907923343542e+00
4.819639278557113471e+02,4.374918925423990079e-01,1.767501609239734151e-01,3.857579465336281044e-01,1.900013169771312960e+00
4.829659318637274055e+02,3.189685132585632910e-01,2.318353159115744966e-01,4.491961708298626288e-01,1.946326800599395446e+00
4.839679358717434070e+02,4.864863476311960810e-01,4.016914563407229521e-01,1.118221960280811750e-01,1.774474296793393080e+00
4.849699398797594654e+02,8.211451166823616754e-01,1.531687681548160873e-01,2.568611516282263280e-02,1.125202062856950347e+00
4.859719438877755238e+02,8.143121388381433512e-01,1.194813498628676147e-02,1.737397261755706246e-01,1.040672115419344124e+00
4.869739478957915253e+02,5.461274936163694749e-01,9.834203343207233161e-02,3.555304729515586515e-01,1.718750804071540905e+00
4.879759519038075837e+02,4.403159103852475886e-01,1.647508360504386371e-01,3.949332535643143016e-01,1.882848443436101693e+00
4.889779559118235852e+02,4.681716281684467629e-01,4.328500939554366655e-01,9.897827787611696015e-02,1.744828040556041682e+00
4.899799599198396436e+02,6.595625570408579774e-01,2.825991473637942675e-01,5.783829559534805348e-02,1.509788043582715567e+00
4.909819639278556451e+02,7.272098555264477904e-01,2.241971425295745390e-02,2.503704302205954080e-01,1.258613540684934584e+00
4.919839679358717035e+02,6.149290865535819162e-01,4.983719748896984353e-02,3.352337159574487746e-01,1.516697691440892060e+00
4.929859719438877050e+02,6.019542994011825021e-01,8.054396706465304090e-02,3.175017335341648317e-01,1.634559926205319869e+00
4.939879759519037634e+02,5.366508198985251443e-01,3.866112356499331049e-01,7.673794445154222266e-02,1.661339991729116505e+00
4.949899799599197650e+02,5.239903732213039289e-01,3.866652869726014963e-01,8.934433980609482462e-02,1.704713073058853556e+00
4.959919839679358233e+02,5.789465989891542375e-01,8.603301262055727816e-02,3.350203883902889701e-01,1.666717443726914549e+00
4.969939879759518249e+02,6.125718599472242953e-01,5.334428991995028568e-02,3.340838501328259880e-01,1.533296876606395021e+00
4.979959919839678832e+02,7.482129523404804639e-01,1.873665573577917506e-02,2.330503919237410793e-01,1.204119914949370873e+00
4.989979959919839416e+02,6.743111681271395375e-01,2.786289186701327858e-01,4.705991320272814860e-02,1.452201316571297918e+00
5.000000000000000000e+02,4.601631111158161480e-01,4.276673163954731738e-01,1.121695724887110390e-01,1.779666796529740802e+00
