time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences,pop_site1_broadband,coherence_broadband
2.1500000000e+01,2.6994581651e-04,4.1751734041e-03,3.7050942599e-01,5.2956160754e-01,4.7702291132e-02,9.0321386498e-04,4.6878342250e-02,2.5312502215e+00,1.9867926735e-01,4.9594599104e+00
2.2000000000e+01,2.8164044962e-04,4.2400973322e-03,3.7122568850e-01,5.2936671173e-01,4.7379194579e-02,8.9031588725e-04,4.6616351521e-02,2.5296137966e+00,1.9582373909e-01,4.9649427158e+00
2.2500000000e+01,2.9565440430e-04,4.3126262096e-03,3.7200479289e-01,5.2898557479e-01,4.7092686841e-02,8.7948196364e-04,4.6429182900e-02,2.5295251478e+00,1.9384247366e-01,4.9690897081e+00
2.3000000000e+01,3.0959107994e-04,4.3576351341e-03,3.7493488851e-01,5.2701420723e-01,4.6519248099e-02,8.7111504254e-04,4.5993314898e-02,2.5266455347e+00,1.9218376748e-01,4.9744431746e+00
2.3500000000e+01,3.2231519704e-04,4.4265808431e-03,3.7513165293e-01,5.2710572817e-01,4.6468348771e-02,8.5670143731e-04,4.5688672652e-02,2.5263683025e+00,1.8911565695e-01,4.9767460331e+00
2.4000000000e+01,3.3465096923e-04,4.4520275731e-03,3.7522033503e-01,5.2766577726e-01,4.6388502008e-02,8.4564402320e-04,4.5093063138e-02,2.5225300758e+00,1.8663516355e-01,4.9831221894e+00
2.4500000000e+01,3.5215216203e-04,4.5058525204e-03,3.7433937932e-01,5.2853681098e-01,4.6585509846e-02,8.3537840259e-04,4.4844916769e-02,2.5236174259e+00,1.8557554241e-01,4.9820393087e+00
2.5000000000e+01,3.6571309747e-04,4.5663281297e-03,3.7607217864e-01,5.2701716315e-01,4.6411200919e-02,8.2283986140e-04,4.4744576203e-02,2.5250451555e+00,1.8248856176e-01,4.9780984913e+00
2.5500000000e+01,3.8051858719e-04,4.6621512340e-03,3.7623969885e-01,5.2731985532e-01,4.6212817150e-02,8.1022115142e-04,4.4374737706e-02,2.5243699351e+00,1.7971873953e-01,4.9767417135e+00
2.6000000000e+01,3.9466634171e-04,4.7259165979e-03,3.7729330566e-01,5.2689844494e-01,4.5959124051e-02,7.9398633257e-04,4.3934556069e-02,2.5221083431e+00,1.7733500781e-01,4.9746702727e+00
2.6500000000e+01,4.0980725089e-04,4.7845256285e-03,3.7956262250e-01,5.2468927077e-01,4.6142842857e-02,7.7403558350e-04,4.3636895404e-02,2.5236619341e+00,1.7495568793e-01,4.9718686713e+00
2.7000000000e+01,4.2305271266e-04,4.7952697588e-03,3.8134661016e-01,5.2363607373e-01,4.5965332503e-02,7.5514068639e-04,4.3078520444e-02,2.5197569271e+00,1.7209845110e-01,4.9692380498e+00
2.7500000000e+01,4.3639402008e-04,4.8173156008e-03,3.8263211452e-01,5.2279899778e-01,4.6015411871e-02,7.3476668044e-04,4.2564999523e-02,2.5167096282e+00,1.6928093438e-01,4.9650221974e+00
2.8000000000e+01,4.5020427692e-04,4.8983381501e-03,3.8270369694e-01,5.2273192555e-01,4.6053915922e-02,7.1682593454e-04,4.2445093226e-02,2.5175269986e+00,1.6571693204e-01,4.9560054415e+00
2.8500000000e+01,4.6474294707e-04,4.9607647718e-03,3.8193045100e-01,5.2324364815e-01,4.6418934930e-02,6.9993298171e-04,4.2281525215e-02,2.5192443432e+00,1.6226761000e-01,4.9475724866e+00
2.9000000000e+01,4.8154674503e-04,5.0364937275e-03,3.8181087466e-01,5.2365485462e-01,4.6472437382e-02,6.8113915744e-04,4.1862653714e-02,2.5184460862e+00,1.5982626499e-01,4.9394669774e+00
2.9500000000e+01,4.9774852888e-04,5.1325153724e-03,3.8342740598e-01,5.2210985132e-01,4.6619120472e-02,6.6133472435e-04,4.1552023607e-02,2.5197224848e+00,1.5690423714e-01,4.9309678683e+00
3.0000000000e+01,5.1500259630e-04,5.2090752875e-03,3.8231535893e-01,5.2344600420e-01,4.6740020060e-02,6.4366914557e-04,4.1130869781e-02,2.5182822933e+00,1.5408327439e-01,4.9200942242e+00
3.0500000000e+01,5.2912444952e-04,5.2555790048e-03,3.8445650627e-01,5.2148599880e-01,4.6561490039e-02,6.2483031025e-04,4.1086471127e-02,2.5178923787e+00,1.5036988197e-01,4.9041526208e+00
3.1000000000e+01,5.4603728762e-04,5.3566645674e-03,3.8461680348e-01,5.2121163142e-01,4.6572771099e-02,6.0828294634e-04,4.1087809194e-02,2.5187388718e+00,1.4699850364e-01,4.8876820510e+00
3.1500000000e+01,5.6277841775e-04,5.4187385183e-03,3.8570458210e-01,5.2015050711e-01,4.6635695617e-02,5.9510850106e-04,4.0932589737e-02,2.5184994455e+00,1.4378954791e-01,4.8723505586e+00
3.2000000000e+01,5.8080854012e-04,5.5026397700e-03,3.8670595491e-01,5.1918881705e-01,4.6477551292e-02,5.7986987214e-04,4.0964358566e-02,2.5191661560e+00,1.4057750609e-01,4.8538058401e+00
3.2500000000e+01,5.9846659686e-04,5.5697586949e-03,3.8835471169e-01,5.1734681033e-01,4.6613564424e-02,5.6311308467e-04,4.0953575177e-02,2.5218880501e+00,1.3733147791e-01,4.8375520336e+00
3.3000000000e+01,6.1478777912e-04,5.6249916820e-03,3.8999087640e-01,5.1559926615e-01,4.6692516425e-02,5.4356978992e-04,4.0933991774e-02,2.5237164780e+00,1.3397499532e-01,4.8200310037e+00
3.3500000000e+01,6.3434303062e-04,5.6922808872e-03,3.9197384856e-01,5.1317830999e-01,4.7124624573e-02,5.2709325160e-04,4.0869499713e-02,2.5268748469e+00,1.3124280837e-01,4.8048430128e+00
3.4000000000e+01,6.5425798524e-04,5.7602301664e-03,3.9465855264e-01,5.1055870262e-01,4.7144469066e-02,5.0784342157e-04,4.0715944095e-02,2.5276585324e+00,1.2829026731e-01,4.7885091917e+00
3.4500000000e+01,6.7406384747e-04,5.8343707448e-03,3.9445325643e-01,5.1052225341e-01,4.7410959743e-02,4.8808288770e-04,4.0617012940e-02,2.5299513810e+00,1.2512328305e-01,4.7705874540e+00
3.5000000000e+01,6.9286081441e-04,5.8504713914e-03,3.9438215503e-01,5.1095322312e-01,4.7257784964e-02,4.7063691093e-04,4.0392867771e-02,2.5268315039e+00,1.2227460237e-01,4.7498269968e+00
3.5500000000e+01,7.1224279761e-04,5.9088129115e-03,3.9581999532e-01,5.0883297189e-01,4.7756538136e-02,4.4701907799e-04,4.0522419861e-02,2.5315955425e+00,1.1917634361e-01,4.7301908283e+00
3.6000000000e+01,7.3675502372e-04,5.9438625849e-03,3.9745999531e-01,5.0665528712e-01,4.8059369179e-02,4.2894339321e-04,4.0715787389e-02,2.5352701112e+00,1.1667046494e-01,4.7109274200e+00
3.6500000000e+01,7.5785551005e-04,6.0157211374e-03,3.9930096821e-01,5.0482720292e-01,4.7869324130e-02,4.1326490983e-04,4.0815663184e-02,2.5360056082e+00,1.1378160948e-01,4.6908467642e+00
3.7000000000e+01,7.7573189680e-04,6.0902012381e-03,4.0112338338e-01,5.0327493134e-01,4.7813684216e-02,3.9697137517e-04,4.0525096551e-02,2.5347462740e+00,1.1059854624e-01,4.6731422742e+00
3.7500000000e+01,7.9423621640e-04,6.1752506376e-03,4.0253242965e-01,5.0190429107e-01,4.7901739275e-02,3.8180932536e-04,4.0310243826e-02,2.5349850466e+00,1.0765001996e-01,4.6584574398e+00
3.8000000000e+01,8.2001050759e-04,6.2396255889e-03,4.0421874963e-01,4.9985337127e-01,4.8091691069e-02,3.6972218704e-04,4.0406829748e-02,2.5386982496e+00,1.0483090912e-01,4.6455847657e+00
3.8500000000e+01,8.5015065551e-04,6.3564219272e-03,4.0734983814e-01,4.9616149029e-01,4.8367569909e-02,3.5631667252e-04,4.0558212406e-02,2.5442328236e+00,1.0239373020e-01,4.6371869140e+00
3.9000000000e+01,8.7277895397e-04,6.4141294568e-03,4.0944277222e-01,4.9390636675e-01,4.8449978214e-02,3.4614543927e-04,4.0567828967e-02,2.5455095791e+00,9.9372618223e-02,4.6286901019e+00
3.9500000000e+01,8.9724368846e-04,6.4576249857e-03,4.1218543722e-01,4.9102154784e-01,4.8712747464e-02,3.3255156820e-04,4.0392847234e-02,2.5461934819e+00,9.6893660816e-02,4.6266587965e+00
4.0000000000e+01,9.1710630455e-04,6.5277821916e-03,4.1514332411e-01,4.8811662972e-01,4.8782910447e-02,3.2333694050e-04,4.0188910291e-02,2.5461151883e+00,9.3568419951e-02,4.6270777460e+00
4.0500000000e+01,9.3942565851e-04,6.6036784950e-03,4.1647464013e-01,4.8661111058e-01,4.8718519759e-02,3.1081054267e-04,4.0341814840e-02,2.5465105729e+00,9.0351963530e-02,4.6290468109e+00
4.1000000000e+01,9.6247892490e-04,6.6640802825e-03,4.1875875252e-01,4.8448208085e-01,4.8652057674e-02,2.9880597354e-04,4.0181743768e-02,2.5453192105e+00,8.7548554603e-02,4.6384828070e+00
4.1500000000e+01,9.9792115934e-04,6.7309438784e-03,4.2066309202e-01,4.8241557954e-01,4.8763644235e-02,2.9095690696e-04,4.0137862265e-02,2.5473192293e+00,8.5406463408e-02,4.6537774196e+00
4.2000000000e+01,1.0290301364e-03,6.7692296456e-03,4.2449988385e-01,4.7827325349e-01,4.8931024635e-02,2.8126840512e-04,4.0216309838e-02,2.5492686542e+00,8.2940950077e-02,4.6734906890e+00
4.2500000000e+01,1.0521040003e-03,6.8309983252e-03,4.2552462661e-01,4.7760267120e-01,4.8895286984e-02,2.7128872398e-04,3.9823024152e-02,2.5459362855e+00,8.0093053052e-02,4.6914190141e+00
4.3000000000e+01,1.0822144009e-03,6.9644725578e-03,4.2584896701e-01,4.7709214902e-01,4.9003861297e-02,2.6822244903e-04,3.9740113272e-02,2.5479162385e+00,7.7387286935e-02,4.7099342201e+00
