time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences,pop_site1_broadband,coherence_broadband
5.1000000000e+01,5.9549021539e-01,3.8276127241e-01,7.6904369574e-03,2.8405986851e-03,3.9251260625e-03,5.0905066107e-03,2.2018438789e-03,1.9258460719e+00,4.1185804679e-02,4.9655989399e+00
5.1500000000e+01,5.8738715300e-01,3.9062598936e-01,7.8246199201e-03,2.8867975772e-03,3.9906450920e-03,5.0778597671e-03,2.2069352811e-03,1.9353317569e+00,3.8740648445e-02,4.9689312262e+00
5.2000000000e+01,5.8083482669e-01,3.9684520948e-01,7.9997631486e-03,2.9579425167e-03,4.0576106855e-03,5.1010342916e-03,2.2036131911e-03,1.9452287230e+00,3.6696548380e-02,4.9773776735e+00
5.2500000000e+01,5.7584238301e-01,4.0151471932e-01,8.1679293387e-03,3.0018529306e-03,4.1759176652e-03,5.1026233899e-03,2.1945743495e-03,1.9540613209e+00,3.4501397964e-02,4.9834647658e+00
5.3000000000e+01,5.6859610188e-01,4.0845996979e-01,8.3615113908e-03,3.0522952214e-03,4.2289558450e-03,5.1087002640e-03,2.1924656037e-03,1.9632145869e+00,3.2388724065e-02,4.9843580989e+00
5.3500000000e+01,5.6359008248e-01,4.1329228228e-01,8.4408968981e-03,3.1043848405e-03,4.2983860972e-03,5.0865547721e-03,2.1874126325e-03,1.9688358692e+00,3.0551258214e-02,4.9916487376e+00
5.4000000000e+01,5.5766277156e-01,4.1888947771e-01,8.6413257798e-03,3.1722637081e-03,4.3839593738e-03,5.0772046489e-03,2.1729972217e-03,1.9773411389e+00,2.8550773042e-02,4.9905266970e+00
5.4500000000e+01,5.4980605117e-01,4.2635420847e-01,8.8675207650e-03,3.2433255942e-03,4.4737235053e-03,5.0813904843e-03,2.1737800074e-03,1.9880373042e+00,2.6802722489e-02,4.9899476880e+00
5.5000000000e+01,5.4330732582e-01,4.3243575309e-01,9.1343888876e-03,3.3076395167e-03,4.5625556488e-03,5.0826411717e-03,2.1696958689e-03,1.9975181793e+00,2.4976510286e-02,4.9877825096e+00
5.5500000000e+01,5.3735760310e-01,4.3807407744e-01,9.3231223460e-03,3.3774780932e-03,4.6465017296e-03,5.0681484651e-03,2.1530688257e-03,2.0051933986e+00,2.3097747716e-02,4.9823034057e+00
5.6000000000e+01,5.3095158140e-01,4.4403533819e-01,9.5697248628e-03,3.4600850833e-03,4.7478251501e-03,5.0939369808e-03,2.1415083346e-03,2.0148790249e+00,2.1408157950e-02,4.9782804017e+00
5.6500000000e+01,5.2458168505e-01,4.5010434277e-01,9.7642015607e-03,3.5033842777e-03,4.8116990267e-03,5.0936750908e-03,2.1410122203e-03,2.0212113033e+00,1.9796322104e-02,4.9704565843e+00
