time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences,pop_site1_broadband,coherence_broadband
8.2500000000e+02,5.0944115538e-03,9.4592391889e-03,6.5750402454e-01,2.6159268183e-01,2.9708973373e-02,1.8950530032e-03,3.4745616514e-02,2.5844265540e+00,6.1985021281e-02,4.5782435011e+00
8.2600000000e+02,6.6569321228e-03,1.2054047532e-02,8.1053394656e-01,1.3013048011e-01,1.6240000106e-02,2.2794246633e-03,2.2105168906e-02,2.1551394318e+00,1.0989704736e-01,5.0790864752e+00
8.2700000000e+02,6.2498487811e-04,4.1033743507e-03,3.6278560286e-01,5.1581133230e-01,5.6360579369e-02,1.2462010654e-03,5.9067925178e-02,2.7068515308e+00,2.3715418238e-01,5.1992305461e+00
8.2800000000e+02,9.2471480568e-03,1.4893192409e-02,9.5628172000e-01,4.0033195958e-03,2.9388424927e-03,2.5829179972e-03,1.0052859450e-02,1.1452452865e+00,2.6492379707e-01,4.3290942933e+00
8.2900000000e+02,1.0558219492e-03,4.9731638364e-03,4.1376703028e-01,4.7204004613e-01,5.1935257754e-02,1.3816705462e-03,5.4847009503e-02,2.7348319597e+00,2.1659775600e-01,5.2007312334e+00
8.3000000000e+02,6.0907310412e-03,1.0798226265e-02,7.2498484171e-01,2.0323493222e-01,2.3698619045e-02,2.0531652725e-03,2.9139484440e-02,2.4380289235e+00,2.1396447292e-01,5.5325461527e+00
8.3100000000e+02,6.0589703434e-03,1.1117079079e-02,7.4811298563e-01,1.8356741616e-01,2.1788629680e-02,2.1275320873e-03,2.7227387016e-02,2.3687005458e+00,4.6469630751e-02,5.3327729242e+00
8.3200000000e+02,1.0973968574e-03,4.8182605379e-03,3.9815761363e-01,4.8522107290e-01,5.3251104082e-02,1.3338627999e-03,5.6120689191e-02,2.7415097435e+00,3.3831990711e-02,3.9714014040e+00
8.3300000000e+02,9.4382492174e-03,1.5057677930e-02,9.5861419567e-01,1.7617964160e-03,2.7073847568e-03,2.5838248825e-03,9.8368711316e-03,1.0821551127e+00,9.4749632844e-02,5.5260521243e+00
8.3400000000e+02,6.0865260466e-04,4.3454283542e-03,3.7357228983e-01,5.0650679191e-01,5.5532432329e-02,1.2871496480e-03,5.8147255320e-02,2.7100798235e+00,1.2498681678e-01,4.8948296458e+00
8.3500000000e+02,6.9193125451e-03,1.1970712179e-02,7.8894875655e-01,1.4809769146e-01,1.8012818371e-02,2.2057909239e-03,2.3844917971e-02,2.2445064096e+00,2.1736391263e-01,5.5622959328e+00
8.3600000000e+02,5.3113758797e-03,9.9999863589e-03,6.8106866965e-01,2.4115744045e-01,2.7743492003e-02,1.9653973786e-03,3.2753638282e-02,2.5385448988e+00,3.3023459611e-01,5.2119971973e+00
8.3700000000e+02,1.6634382978e-03,5.6534223343e-03,4.4565393374e-01,4.4434712994e-01,4.9037701976e-02,1.4487374744e-03,5.2195636237e-02,2.7562776028e+00,1.7951856519e-01,5.3944086150e+00
8.3800000000e+02,9.2855169678e-03,1.4838732595e-02,9.4628491909e-01,1.2377164724e-02,3.8034628338e-03,2.5543212827e-03,1.0855882504e-02,1.3061589677e+00,1.9866159986e-01,5.4174309832e+00
8.3900000000e+02,2.8376269587e-04,3.8588135835e-03,3.4668472055e-01,5.2966670750e-01,5.7911458325e-02,1.2215611151e-03,6.0372976226e-02,2.6743292850e+00,5.0749562649e-02,4.6961085252e+00
8.4000000000e+02,7.5333477398e-03,1.2908236179e-02,8.4636872444e-01,9.8811571025e-02,1.2917126971e-02,2.3454543378e-03,1.9115539308e-02,2.0104947894e+00,3.3407478585e-02,4.7360724300e+00
8.4100000000e+02,4.4334674601e-03,8.7446108135e-03,6.1263702551e-01,3.0014416719e-01,3.3820222301e-02,1.8013726843e-03,3.8419134045e-02,2.6596291363e+00,7.2478457030e-02,5.1263605768e+00
8.4200000000e+02,2.2981385288e-03,6.5666672242e-03,5.0300919838e-01,3.9514169221e-01,4.3918473863e-02,1.5850313262e-03,4.7480798469e-02,2.7407000838e+00,1.4144838731e-01,4.7501138849e+00
8.4300000000e+02,8.7961161690e-03,1.4247605603e-02,9.1988146336e-01,3.5342380723e-02,6.1754430945e-03,2.4958733845e-03,1.3061117667e-02,1.5698626080e+00,2.6957967738e-01,5.0900820847e+00
8.4400000000e+02,9.8624584549e-05,3.5417309102e-03,3.3437666452e-01,5.4041533229e-01,5.8961758981e-02,1.1881940656e-03,6.1417694645e-02,2.6402448424e+00,2.2473262196e-01,5.1755088362e+00
8.4500000000e+02,7.9215756807e-03,1.3579660635e-02,8.9446356930e-01,5.7736770759e-02,8.6557190405e-03,2.4648710420e-03,1.5177833541e-02,1.7471822093e+00,2.5648987582e-01,5.3986420448e+00
8.4600000000e+02,3.4752785040e-03,7.4252253127e-03,5.4605390904e-01,3.5771408379e-01,3.9735680587e-02,1.6435211551e-03,4.3952301615e-02,2.7314432342e+00,1.3874451633e-01,5.5190557963e+00
8.4700000000e+02,2.9949200706e-03,7.5367323189e-03,5.6742212657e-01,3.3996617306e-01,3.8143125859e-02,1.7356997624e-03,4.2201222357e-02,2.6874538266e+00,3.5442048719e-02,5.3949332562e+00
8.4800000000e+02,8.0188975361e-03,1.3338773329e-02,8.8059979371e-01,6.9568370694e-02,9.7169017659e-03,2.4108496045e-03,1.6346413363e-02,1.8315826182e+00,5.4629241932e-02,5.2276918454e+00
8.4900000000e+02,8.4195539803e-05,3.4375194543e-03,3.3716291672e-01,5.3825216364e-01,5.8644324561e-02,1.1885966857e-03,6.1230283399e-02,2.6336352953e+00,7.8828249760e-02,4.8923089389e+00
8.5000000000e+02,8.1049470380e-03,1.3989141140e-02,9.3084023909e-01,2.6849142770e-02,5.4392359923e-03,2.5573996332e-03,1.2219894340e-02,1.4706383161e+00,1.3374753553e-01,5.6490556994e+00
