Time_fs,Coherence_l1,QFI,Entropy_VN,Purity,Linear_Entropy,Bipartite_Entanglement,Multipartite_Entanglement,Pop_Site_1,Pop_Site_2,Pop_Site_3,Pop_Site_4,Pop_Site_5,Pop_Site_6,Pop_Site_7
3.02000000e+02,1.67881195e+00,2.49455231e+03,5.62816061e-02,9.81028768e-01,2.21331036e-02,5.38819616e-02,4.31364337e-02,8.14774518e-01,1.52843333e-01,2.07707365e-02,3.58801086e-03,1.84106061e-03,2.22499954e-03,3.95734130e-03
3.03000000e+02,1.67767761e+00,2.51058990e+03,5.64010552e-02,9.80959895e-01,2.22134557e-02,5.40691568e-02,4.32904526e-02,8.15908168e-01,1.51685976e-01,2.07281483e-02,3.60269772e-03,1.85397667e-03,2.23777027e-03,3.98326337e-03
3.04000000e+02,1.67757734e+00,2.46908099e+03,5.61000542e-02,9.81057659e-01,2.20993976e-02,5.38133285e-02,4.30969848e-02,8.16147002e-01,1.51622572e-01,2.05071671e-02,3.60812739e-03,1.87581059e-03,2.26668517e-03,3.97263530e-03
3.05000000e+02,1.67841146e+00,2.44090864e+03,5.54008397e-02,9.81370361e-01,2.17345787e-02,5.31086959e-02,4.25102349e-02,8.16666735e-01,1.51188462e-01,2.03033050e-02,3.65376283e-03,1.89971973e-03,2.27945931e-03,4.00855582e-03
3.06000000e+02,1.67687019e+00,2.45257784e+03,5.42955340e-02,9.81839746e-01,2.11869628e-02,5.19642855e-02,4.16002453e-02,8.17618508e-01,1.50340652e-01,2.01641202e-02,3.67320303e-03,1.90617256e-03,2.29652014e-03,4.00082359e-03
3.07000000e+02,1.67712450e+00,2.45563638e+03,5.32023614e-02,9.82271801e-01,2.06828988e-02,5.08785655e-02,4.07328095e-02,8.18158919e-01,1.49843177e-01,2.00703808e-02,3.68728602e-03,1.92367063e-03,2.30695392e-03,4.00961290e-03
3.08000000e+02,1.67654000e+00,2.47660935e+03,5.35688089e-02,9.82121264e-01,2.08585249e-02,5.13217168e-02,4.10704780e-02,8.18673180e-01,1.49282805e-01,2.01038867e-02,3.69858366e-03,1.93970623e-03,2.31136004e-03,3.99047800e-03
3.09000000e+02,1.68245278e+00,2.43485287e+03,5.34199816e-02,9.82189616e-01,2.07787813e-02,5.11251022e-02,4.09173189e-02,8.17712740e-01,1.50112101e-01,2.01024322e-02,3.75626721e-03,1.97907437e-03,2.32964776e-03,4.00773763e-03
3.10000000e+02,1.68813744e+00,2.39602339e+03,5.12347675e-02,9.83073303e-01,1.97478130e-02,4.89100262e-02,3.91685712e-02,8.17098757e-01,1.50667576e-01,2.00670870e-02,3.80143819e-03,2.01998660e-03,2.34130122e-03,4.00385443e-03
3.11000000e+02,1.68950991e+00,2.41900768e+03,4.96827650e-02,9.83696292e-01,1.90209923e-02,4.74178415e-02,3.79538992e-02,8.17718323e-01,1.50028752e-01,2.00243849e-02,3.82684981e-03,2.04845567e-03,2.35114136e-03,4.00209396e-03
3.12000000e+02,1.69262560e+00,2.40048514e+03,4.83177482e-02,9.84257752e-01,1.83659565e-02,4.60418174e-02,3.68447538e-02,8.17520765e-01,1.50257934e-01,1.99026965e-02,3.86202617e-03,2.08004683e-03,2.37113187e-03,4.00539947e-03
3.13000000e+02,1.69135889e+00,2.42439420e+03,4.78337798e-02,9.84476718e-01,1.81104958e-02,4.55082955e-02,3.64053034e-02,8.18401158e-01,1.49523053e-01,1.96725847e-02,3.88416581e-03,2.11019246e-03,2.39473974e-03,4.01410614e-03
3.14000000e+02,1.69423137e+00,2.44830720e+03,4.74646474e-02,9.84632530e-01,1.79287144e-02,4.51349245e-02,3.60988446e-02,8.18859539e-01,1.48927091e-01,1.96676401e-02,3.93586392e-03,2.15605615e-03,2.42037673e-03,4.03343359e-03
3.15000000e+02,1.69957504e+00,2.44177289e+03,4.62212422e-02,9.85088016e-01,1.73973141e-02,4.39896145e-02,3.51820942e-02,8.18490816e-01,1.49214597e-01,1.96054283e-02,3.98699470e-03,2.19433120e-03,2.44767674e-03,4.06015609e-03
3.16000000e+02,1.69730216e+00,2.47599886e+03,4.54822442e-02,9.85351052e-01,1.70904396e-02,4.32763542e-02,3.46433388e-02,8.19484475e-01,1.48384843e-01,1.94201515e-02,3.99546550e-03,2.23572503e-03,2.45413817e-03,4.02520149e-03
3.17000000e+02,1.69266684e+00,2.50354276e+03,4.57616606e-02,9.85250887e-01,1.72072983e-02,4.35244748e-02,3.48444169e-02,8.20450690e-01,1.47719756e-01,1.91111122e-02,4.00194699e-03,2.25944016e-03,2.44591849e-03,4.01113666e-03
3.18000000e+02,1.69211657e+00,2.53717275e+03,4.52762762e-02,9.85435761e-01,1.69916124e-02,4.30294164e-02,3.44549984e-02,8.20825614e-01,1.47471970e-01,1.89447360e-02,4.01591190e-03,2.29122968e-03,2.45887307e-03,3.99166537e-03
3.19000000e+02,1.68961051e+00,2.56391832e+03,4.56035143e-02,9.85295553e-01,1.71551883e-02,4.34627891e-02,3.47820075e-02,8.20881441e-01,1.47688700e-01,1.87048998e-02,4.00634469e-03,2.31772357e-03,2.45185061e-03,3.94904077e-03
3.20000000e+02,1.68823518e+00,2.59471926e+03,4.50729586e-02,9.85525187e-01,1.68872817e-02,4.28677064e-02,3.43029451e-02,8.21109529e-01,1.47640848e-01,1.85173510e-02,3.98704808e-03,2.34337345e-03,2.45242439e-03,3.94942631e-03
3.21000000e+02,1.68754707e+00,2.62889314e+03,4.51949906e-02,9.85480958e-01,1.69388827e-02,4.29877674e-02,3.44083462e-02,8.20943392e-01,1.48021497e-01,1.82867994e-02,3.97746781e-03,2.36749855e-03,2.46610668e-03,3.93723772e-03
3.22000000e+02,1.68749627e+00,2.68283688e+03,4.51333031e-02,9.85513406e-01,1.69010260e-02,4.28976298e-02,3.43340374e-02,8.21373429e-01,1.47649264e-01,1.81516893e-02,4.00398889e-03,2.41215906e-03,2.46806553e-03,3.94140479e-03
3.23000000e+02,1.68950324e+00,2.68712396e+03,4.37385744e-02,9.86059676e-01,1.62637112e-02,4.15553425e-02,3.32475892e-02,8.21242239e-01,1.47863286e-01,1.80073230e-02,4.03537138e-03,2.45753307e-03,2.47089643e-03,3.92335136e-03
3.24000000e+02,1.69206034e+00,2.69469304e+03,4.34819692e-02,9.86149174e-01,1.61592968e-02,4.13173162e-02,3.30526243e-02,8.20553514e-01,1.48598539e-01,1.79171647e-02,4.04420495e-03,2.48894116e-03,2.47315979e-03,3.92447610e-03
3.25000000e+02,1.69470581e+00,2.75652505e+03,4.23886528e-02,9.86560336e-01,1.56796079e-02,4.02510732e-02,3.22208571e-02,8.20244482e-01,1.48990263e-01,1.77516467e-02,4.04894535e-03,2.52178536e-03,2.49391142e-03,3.94896640e-03
3.26000000e+02,1.69885691e+00,2.80654546e+03,4.16795208e-02,9.86825891e-01,1.53697941e-02,3.94946238e-02,3.16405987e-02,8.19543616e-01,1.49689554e-01,1.76589267e-02,4.07556687e-03,2.58582134e-03,2.51171274e-03,3.93480314e-03
3.27000000e+02,1.70217569e+00,2.84350196e+03,4.14793403e-02,9.86877782e-01,1.53092541e-02,3.93475130e-02,3.15440390e-02,8.18586128e-01,1.50687176e-01,1.75767351e-02,4.08016764e-03,2.62288267e-03,2.51161816e-03,3.93529270e-03
3.28000000e+02,1.70690312e+00,2.87734327e+03,4.26286469e-02,9.86434109e-01,1.58268725e-02,4.05329701e-02,3.24764364e-02,8.17467784e-01,1.51690140e-01,1.75848509e-02,4.12837582e-03,2.66081963e-03,2.52652039e-03,3.94150842e-03
3.29000000e+02,1.71105628e+00,2.93766378e+03,4.16803670e-02,9.86798465e-01,1.54017912e-02,3.96116976e-02,3.17294319e-02,8.16883899e-01,1.52209484e-01,1.75684831e-02,4.15168341e-03,2.71098865e-03,2.53150577e-03,3.94395674e-03
3.30000000e+02,1.71664415e+00,2.93255656e+03,4.13859387e-02,9.86915510e-01,1.52652379e-02,3.93590631e-02,3.15098532e-02,8.15716631e-01,1.53292592e-01,1.75401255e-02,4.21155849e-03,2.74661802e-03,2.53238802e-03,3.96008718e-03
3.31000000e+02,1.72484330e+00,2.99474049e+03,4.01028376e-02,9.87406511e-01,1.46924037e-02,3.80952381e-02,3.04945312e-02,8.14469904e-01,1.54287156e-01,1.76733040e-02,4.24668648e-03,2.80086231e-03,2.55491089e-03,3.96717559e-03
3.32000000e+02,1.73713449e+00,2.98010238e+03,4.02554326e-02,9.87355186e-01,1.47522834e-02,3.82704081e-02,3.06315049e-02,8.11443986e-01,1.57057120e-01,1.77578574e-02,4.29960331e-03,2.86692151e-03,2.59131272e-03,3.98319871e-03
3.33000000e+02,1.74307032e+00,2.96830613e+03,3.89942611e-02,9.87822696e-01,1.42068551e-02,3.70224358e-02,2.96266872e-02,8.10010609e-01,1.58507427e-01,1.76395950e-02,4.32814744e-03,2.90509148e-03,2.62244175e-03,3.98668877e-03
3.34000000e+02,1.74657839e+00,2.97022823e+03,3.80904900e-02,9.88158089e-01,1.38155628e-02,3.61406515e-02,2.89189123e-02,8.09017762e-01,1.59523401e-01,1.75883267e-02,4.32945684e-03,2.93824092e-03,2.63919589e-03,3.96361691e-03
3.35000000e+02,1.75054365e+00,2.95320086e+03,3.79270953e-02,9.88229913e-01,1.37317686e-02,3.59652653e-02,2.87739290e-02,8.07117097e-01,1.61573937e-01,1.74057913e-02,4.34207987e-03,2.96766828e-03,2.64736107e-03,3.94606461e-03
3.36000000e+02,1.75209151e+00,2.97235622e+03,3.75444949e-02,9.88370471e-01,1.35677838e-02,3.55561391e-02,2.84543856e-02,8.06225983e-01,1.62538177e-01,1.73446162e-02,4.31888168e-03,2.98383433e-03,2.65010044e-03,3.93840735e-03
3.37000000e+02,1.76380127e+00,2.96551828e+03,3.63835411e-02,9.88807030e-01,1.30584655e-02,3.43409493e-02,2.75035883e-02,8.03815887e-01,1.64648527e-01,1.74610346e-02,4.39049257e-03,3.03321094e-03,2.69080593e-03,3.96004173e-03
3.38000000e+02,1.77258157e+00,2.98417748e+03,3.59200853e-02,9.88990752e-01,1.28441226e-02,3.39156116e-02,2.71381226e-02,8.01919738e-01,1.66322588e-01,1.75412581e-02,4.43719332e-03,3.08422430e-03,2.70804715e-03,3.98695144e-03
3.39000000e+02,1.77719385e+00,2.93620588e+03,3.63460201e-02,9.88843884e-01,1.30154687e-02,3.44094299e-02,2.75014394e-02,8.00176696e-01,1.68023973e-01,1.75531179e-02,4.44935940e-03,3.10569671e-03,2.71098000e-03,3.98017789e-03
3.40000000e+02,1.78428107e+00,2.95362521e+03,3.58381504e-02,9.89041155e-01,1.27853191e-02,3.38837150e-02,2.70811171e-02,7.98543266e-01,1.69451694e-01,1.76769738e-02,4.48594109e-03,3.14756193e-03,2.72098116e-03,3.97358137e-03
3.41000000e+02,1.78975388e+00,2.97585367e+03,3.67716956e-02,9.88673361e-01,1.32144116e-02,3.48895729e-02,2.78856195e-02,7.96720489e-01,1.71168793e-01,1.77140754e-02,4.51572825e-03,3.17482118e-03,2.72904987e-03,3.97704320e-03
3.42000000e+02,1.79448591e+00,2.97801178e+03,3.58919086e-02,9.88998625e-01,1.28349379e-02,3.39467865e-02,2.71646343e-02,7.95320389e-01,1.72600582e-01,1.76013853e-02,4.54217516e-03,3.22879752e-03,2.74899711e-03,3.95767328e-03
3.43000000e+02,1.79589298e+00,3.03214885e+03,3.59437846e-02,9.88984376e-01,1.28515617e-02,3.40478092e-02,2.72320600e-02,7.94705433e-01,1.73206324e-01,1.76183731e-02,4.55188200e-03,3.22720924e-03,2.75747502e-03,3.93330307e-03
3.44000000e+02,1.80035813e+00,3.04484344e+03,3.51081546e-02,9.89316232e-01,1.24643964e-02,3.31795432e-02,2.65221885e-02,7.92910324e-01,1.75015774e-01,1.75919208e-02,4.55935293e-03,3.23781741e-03,2.76391236e-03,3.92089774e-03
3.45000000e+02,1.80486891e+00,3.08010953e+03,3.42379088e-02,9.89629158e-01,1.20993159e-02,3.23275025e-02,2.58423139e-02,7.91096578e-01,1.76872655e-01,1.75281583e-02,4.56794640e-03,3.26912929e-03,2.74816111e-03,3.91737172e-03
3.46000000e+02,1.81132954e+00,3.06553140e+03,3.53764389e-02,9.89200173e-01,1.25997982e-02,3.34858742e-02,2.67716504e-02,7.89250727e-01,1.78544992e-01,1.75938777e-02,4.59571244e-03,3.31559064e-03,2.76605376e-03,3.93304632e-03
3.47000000e+02,1.81960033e+00,3.10582693e+03,3.59248468e-02,9.89009288e-01,1.28224968e-02,3.39944636e-02,2.71729435e-02,7.87125109e-01,1.80376113e-01,1.77804790e-02,4.64338301e-03,3.36779572e-03,2.78035660e-03,3.92676432e-03
3.48000000e+02,1.82609223e+00,3.13802238e+03,3.62104776e-02,9.88896250e-01,1.29543749e-02,3.43079129e-02,2.74114792e-02,7.84831617e-01,1.82561965e-01,1.78290977e-02,4.65572896e-03,3.40895692e-03,2.77706104e-03,3.93557331e-03
3.49000000e+02,1.82909657e+00,3.12625712e+03,3.63572409e-02,9.88841288e-01,1.30184976e-02,3.44339758e-02,2.75410593e-02,7.83285366e-01,1.84121978e-01,1.78201286e-02,4.64698778e-03,3.42577064e-03,2.76913321e-03,3.93063578e-03
3.50000000e+02,1.83573918e+00,3.12920703e+03,3.58407860e-02,9.89030168e-01,1.27981369e-02,3.39622025e-02,2.71616597e-02,7.81292520e-01,1.86000653e-01,1.78526996e-02,4.68614388e-03,3.45709577e-03,2.77335770e-03,3.93752999e-03
3.51000000e+02,1.84098380e+00,3.11169320e+03,3.47994838e-02,9.89418397e-01,1.23452040e-02,3.29334436e-02,2.63369833e-02,7.78929116e-01,1.88377945e-01,1.78450157e-02,4.70024351e-03,3.46173367e-03,2.77752900e-03,3.90841784e-03
3.52000000e+02,1.84763964e+00,3.07451286e+03,3.53827333e-02,9.89222017e-01,1.25743141e-02,3.34501750e-02,2.67528099e-02,7.77478814e-01,1.89543532e-01,1.80153102e-02,4.73529018e-03,3.51508656e-03,2.79829370e-03,3.91367303e-03
3.53000000e+02,1.85196278e+00,3.08705246e+03,3.59367591e-02,9.89016968e-01,1.28135375e-02,3.39887633e-02,2.71986583e-02,7.75617047e-01,1.91382408e-01,1.79916616e-02,4.73981299e-03,3.57056809e-03,2.80056700e-03,3.89793614e-03
3.54000000e+02,1.85943747e+00,3.09043715e+03,3.61044723e-02,9.88956120e-01,1.28845261e-02,3.40927901e-02,2.73013366e-02,7.73554020e-01,1.93208616e-01,1.81251775e-02,4.79591879e-03,3.61381762e-03,2.81866868e-03,3.88378166e-03
3.55000000e+02,1.85969140e+00,2.99458654e+03,3.71993708e-02,9.88551244e-01,1.33568821e-02,3.51400540e-02,2.81528447e-02,7.72685220e-01,1.94189448e-01,1.79819796e-02,4.80820364e-03,3.65555554e-03,2.80006504e-03,3.87952854e-03
3.56000000e+02,1.86316687e+00,3.01241529e+03,3.78077776e-02,9.88322470e-01,1.36237853e-02,3.57256595e-02,2.86280625e-02,7.70727968e-01,1.96231818e-01,1.78372927e-02,4.82405841e-03,3.68662779e-03,2.79401420e-03,3.89822130e-03
3.57000000e+02,1.86682269e+00,3.00155463e+03,3.80851611e-02,9.88224362e-01,1.37382439e-02,3.60195690e-02,2.88507580e-02,7.69096082e-01,1.97828787e-01,1.78409493e-02,4.83437324e-03,3.73293886e-03,2.77600087e-03,3.89086847e-03
3.58000000e+02,1.86893717e+00,2.97424314e+03,3.83698016e-02,9.88108859e-01,1.38729982e-02,3.63207653e-02,2.91088437e-02,7.68022906e-01,1.98861185e-01,1.78948315e-02,4.83000679e-03,3.74231428e-03,2.77710153e-03,3.87165486e-03
3.59000000e+02,1.87728260e+00,2.93803756e+03,3.68608168e-02,9.88678517e-01,1.32083965e-02,3.47772666e-02,2.78958965e-02,7.65503053e-01,2.01184341e-01,1.80298987e-02,4.86431284e-03,3.77707216e-03,2.78271251e-03,3.85861064e-03
3.60000000e+02,1.87913854e+00,2.95888064e+03,3.66062238e-02,9.88794923e-01,1.30725900e-02,3.45111005e-02,2.76526769e-02,7.64561068e-01,2.02048814e-01,1.81506162e-02,4.84479050e-03,3.80508210e-03,2.76409369e-03,3.82553617e-03
3.61000000e+02,1.88583197e+00,2.92682197e+03,3.69972315e-02,9.88635384e-01,1.32587192e-02,3.49853339e-02,2.80089809e-02,7.62245329e-01,2.04181142e-01,1.82702396e-02,4.87440282e-03,3.84478615e-03,2.76724250e-03,3.81685869e-03
3.62000000e+02,1.89232629e+00,2.91321275e+03,3.64061479e-02,9.88864093e-01,1.29918915e-02,3.43630828e-02,2.75071904e-02,7.60111523e-01,2.06127185e-01,1.84118653e-02,4.88095078e-03,3.89082652e-03,2.77130432e-03,3.80634431e-03
3.63000000e+02,1.89832232e+00,2.90571043e+03,3.69430810e-02,9.88659789e-01,1.32302459e-02,3.48711518e-02,2.79261587e-02,7.57587521e-01,2.08550949e-01,1.84555616e-02,4.88281731e-03,3.92143948e-03,2.77715619e-03,3.82455553e-03
3.64000000e+02,1.90258163e+00,2.91888612e+03,3.82608552e-02,9.88165571e-01,1.38068338e-02,3.62405137e-02,2.89854228e-02,7.55369170e-01,2.10673878e-01,1.85329997e-02,4.86826867e-03,3.95867411e-03,2.76259932e-03,3.83441048e-03
3.65000000e+02,1.90893236e+00,2.96441747e+03,3.76613120e-02,9.88408913e-01,1.35229351e-02,3.55988951e-02,2.84531930e-02,7.54079209e-01,2.11659052e-01,1.87539990e-02,4.88730635e-03,4.02811998e-03,2.76745361e-03,3.82485955e-03
3.66000000e+02,1.91153135e+00,2.94706045e+03,3.87693412e-02,9.88008165e-01,1.39904736e-02,3.66285891e-02,2.92640043e-02,7.52804421e-01,2.12837652e-01,1.88188302e-02,4.89649633e-03,4.04673880e-03,2.77167547e-03,3.82418596e-03
3.67000000e+02,1.91527068e+00,2.91643266e+03,4.01642273e-02,9.87480280e-01,1.46063404e-02,3.79874064e-02,3.03626365e-02,7.51417161e-01,2.14045907e-01,1.89430824e-02,4.93446177e-03,4.07898821e-03,2.76830338e-03,3.81209618e-03
3.68000000e+02,1.91736236e+00,2.86637098e+03,4.01169992e-02,9.87497389e-01,1.45863791e-02,3.79315309e-02,3.03458659e-02,7.50160926e-01,2.15301665e-01,1.89508509e-02,4.94075531e-03,4.10638547e-03,2.74816942e-03,3.79124830e-03
3.69000000e+02,1.91632091e+00,2.80367634e+03,4.07169717e-02,9.87238891e-01,1.48879601e-02,3.85645876e-02,3.08678277e-02,7.49764262e-01,2.15761785e-01,1.89439720e-02,4.91769837e-03,4.10843681e-03,2.72840678e-03,3.77543900e-03
3.70000000e+02,1.91887135e+00,2.72205373e+03,4.16746817e-02,9.86863692e-01,1.53256925e-02,3.95342625e-02,3.16380027e-02,7.47936262e-01,2.17516378e-01,1.90444461e-02,4.92806688e-03,4.13402571e-03,2.69693114e-03,3.74389014e-03
3.71000000e+02,1.91849870e+00,2.66363729e+03,4.18382681e-02,9.86815706e-01,1.53816760e-02,3.97017137e-02,3.17523243e-02,7.48091254e-01,2.17317678e-01,1.90940446e-02,4.93608276e-03,4.16145618e-03,2.66222101e-03,3.73726340e-03
3.72000000e+02,1.92297859e+00,2.68970823e+03,4.16633007e-02,9.86865938e-01,1.53230721e-02,3.95555719e-02,3.16391455e-02,7.46372058e-01,2.18924874e-01,1.91733991e-02,4.93724175e-03,4.20960856e-03,2.65225473e-03,3.73056377e-03
3.73000000e+02,1.92557002e+00,2.71384854e+03,4.17190972e-02,9.86850336e-01,1.53412743e-02,3.95482990e-02,3.16563786e-02,7.45084943e-01,2.20142661e-01,1.92368807e-02,4.94767801e-03,4.22973196e-03,2.63436575e-03,3.72373926e-03
3.74000000e+02,1.92493393e+00,2.67143822e+03,4.25285772e-02,9.86536035e-01,1.57079590e-02,4.03970473e-02,3.23065715e-02,7.44385850e-01,2.20897222e-01,1.92334002e-02,4.93330153e-03,4.22103883e-03,2.62756077e-03,3.70162745e-03
3.75000000e+02,1.92535703e+00,2.58679583e+03,4.24572057e-02,9.86547417e-01,1.56946800e-02,4.03629409e-02,3.22870116e-02,7.43114796e-01,2.22275391e-01,1.91831030e-02,4.92265833e-03,4.21953367e-03,2.61097914e-03,3.67353837e-03
3.76000000e+02,1.92641904e+00,2.54980343e+03,4.21211740e-02,9.86697770e-01,1.55192686e-02,4.00326901e-02,3.19906146e-02,7.42317977e-01,2.23035795e-01,1.92646702e-02,4.91136747e-03,4.21387666e-03,2.61234523e-03,3.64396811e-03
3.77000000e+02,1.93089655e+00,2.52790870e+03,4.19355587e-02,9.86760208e-01,1.54464243e-02,3.98323305e-02,3.18489288e-02,7.40847625e-01,2.24344413e-01,1.93892203e-02,4.91427376e-03,4.24026582e-03,2.60700154e-03,3.65720052e-03
3.78000000e+02,1.93135933e+00,2.48253767e+03,4.13664707e-02,9.86965655e-01,1.52067357e-02,3.92819983e-02,3.14051096e-02,7.40419284e-01,2.24787251e-01,1.94036777e-02,4.89851007e-03,4.25058854e-03,2.60338698e-03,3.63730155e-03
3.79000000e+02,1.93338934e+00,2.46192402e+03,4.10949404e-02,9.87049788e-01,1.51085809e-02,3.90425461e-02,3.12351599e-02,7.39427970e-01,2.25766775e-01,1.94102642e-02,4.90628862e-03,4.26276961e-03,2.59269157e-03,3.63324102e-03
3.80000000e+02,1.93953611e+00,2.45422872e+03,4.13015810e-02,9.86980379e-01,1.51895579e-02,3.91530196e-02,3.13446979e-02,7.37666643e-01,2.27275421e-01,1.95562196e-02,4.96190357e-03,4.29751165e-03,2.58349726e-03,3.65880323e-03
3.81000000e+02,1.94035533e+00,2.36704838e+03,4.34261782e-02,9.86162619e-01,1.61436107e-02,4.12443425e-02,3.30033125e-02,7.36685475e-01,2.28175351e-01,1.96299740e-02,4.96691217e-03,4.30761018e-03,2.56973426e-03,3.66494361e-03
3.82000000e+02,1.93950990e+00,2.31396241e+03,4.47585730e-02,9.85625419e-01,1.67703450e-02,4.26015265e-02,3.40889034e-02,7.36066593e-01,2.28796323e-01,1.96883455e-02,4.93397869e-03,4.30431997e-03,2.53415708e-03,3.67628321e-03
3.83000000e+02,1.93842314e+00,2.27728809e+03,4.53286291e-02,9.85391937e-01,1.70427399e-02,4.31409923e-02,3.45455582e-02,7.35341807e-01,2.29656944e-01,1.95935777e-02,4.91238114e-03,4.31457970e-03,2.51482340e-03,3.66588731e-03
3.84000000e+02,1.93690443e+00,2.23058993e+03,4.47337770e-02,9.85642206e-01,1.67507601e-02,4.25047574e-02,3.40406873e-02,7.36067371e-01,2.28962674e-01,1.95828255e-02,4.92394997e-03,4.29477822e-03,2.50302777e-03,3.66537404e-03
3.85000000e+02,1.93584515e+00,2.19822334e+03,4.58726326e-02,9.85182702e-01,1.72868474e-02,4.37131241e-02,3.49981738e-02,7.35500571e-01,2.29478709e-01,1.97437555e-02,4.91075398e-03,4.26021096e-03,2.47654951e-03,3.62945020e-03
3.86000000e+02,1.93590796e+00,2.19184151e+03,4.68404347e-02,9.84809212e-01,1.77225856e-02,4.46671326e-02,3.57547171e-02,7.34442553e-01,2.30468185e-01,1.99006381e-02,4.88099799e-03,4.25301001e-03,2.43904530e-03,3.61557030e-03
3.87000000e+02,1.93959192e+00,2.18310075e+03,4.69217638e-02,9.84766100e-01,1.77728836e-02,4.47622179e-02,3.58420960e-02,7.33670986e-01,2.31025062e-01,2.00789933e-02,4.88769331e-03,4.26386145e-03,2.44373710e-03,3.62966664e-03
3.88000000e+02,1.94518525e+00,2.20618346e+03,4.69068622e-02,9.84786188e-01,1.77494468e-02,4.46709331e-02,3.57635699e-02,7.32341985e-01,2.32026532e-01,2.03359446e-02,4.91466217e-03,4.30395416e-03,2.43100427e-03,3.64591790e-03
3.89000000e+02,1.94280877e+00,2.15090256e+03,4.79973917e-02,9.84338833e-01,1.82713611e-02,4.58060703e-02,3.66725695e-02,7.32434573e-01,2.31936596e-01,2.04254146e-02,4.88860717e-03,4.28710168e-03,2.40187259e-03,3.62583502e-03
3.90000000e+02,1.93902780e+00,2.11570017e+03,4.77015805e-02,9.84431279e-01,1.81635077e-02,4.56679920e-02,3.65233746e-02,7.32938059e-01,2.31622852e-01,2.03527413e-02,4.86200512e-03,4.23732476e-03,2.38065004e-03,3.60636844e-03
3.91000000e+02,1.93944953e+00,2.11381552e+03,4.82345264e-02,9.84203380e-01,1.84293902e-02,4.62276657e-02,3.69647418e-02,7.32519029e-01,2.31994907e-01,2.04086898e-02,4.85991559e-03,4.24152012e-03,2.35750702e-03,3.61843103e-03
3.92000000e+02,1.93975061e+00,2.08140097e+03,4.89367433e-02,9.83922348e-01,1.87572602e-02,4.69285193e-02,3.75263096e-02,7.32134489e-01,2.32313264e-01,2.04955124e-02,4.85502218e-03,4.23123022e-03,2.34364401e-03,3.62683885e-03
3.93000000e+02,1.93898467e+00,2.04915797e+03,4.96578254e-02,9.83639695e-01,1.90870230e-02,4.76204840e-02,3.80968375e-02,7.31907432e-01,2.32570011e-01,2.04741494e-02,4.86563195e-03,4.23827508e-03,2.32444593e-03,3.62005558e-03
3.94000000e+02,1.93936742e+00,2.04599288e+03,4.99980660e-02,9.83515138e-01,1.92323391e-02,4.79758934e-02,3.83555146e-02,7.32067693e-01,2.32232702e-01,2.06794287e-02,4.86556777e-03,4.22663694e-03,2.31466415e-03,3.61330754e-03
3.95000000e+02,1.94014950e+00,2.04616237e+03,5.03549774e-02,9.83377256e-01,1.93932008e-02,4.83454394e-02,3.86538421e-02,7.31412361e-01,2.32848275e-01,2.07442436e-02,4.86220529e-03,4.19174185e-03,2.30435555e-03,3.63681771e-03
3.96000000e+02,1.94063261e+00,1.99729720e+03,4.99725073e-02,9.83512261e-01,1.92356958e-02,4.79782885e-02,3.83699657e-02,7.31549857e-01,2.32635248e-01,2.08286313e-02,4.84319288e-03,4.19882591e-03,2.29055529e-03,3.65368957e-03
3.97000000e+02,1.94187828e+00,1.98962710e+03,5.07319004e-02,9.83203302e-01,1.95961472e-02,4.87697500e-02,3.89867831e-02,7.30603343e-01,2.33541998e-01,2.08702560e-02,4.86383275e-03,4.19545446e-03,2.28922010e-03,3.63589586e-03
3.98000000e+02,1.93854323e+00,1.92706995e+03,5.19845798e-02,9.82717540e-01,2.01628701e-02,4.99966494e-02,3.99584051e-02,7.30879169e-01,2.33376681e-01,2.08273012e-02,4.81693697e-03,4.17369536e-03,2.26567417e-03,3.66054179e-03
3.99000000e+02,1.93950485e+00,1.90820619e+03,5.30509985e-02,9.82271610e-01,2.06831213e-02,5.10376622e-02,4.08157170e-02,7.30304857e-01,2.33823798e-01,2.09540976e-02,4.82168085e-03,4.17414695e-03,2.24788459e-03,3.67353508e-03
4.00000000e+02,1.94097190e+00,1.88265532e+03,5.29489188e-02,9.82330655e-01,2.06142357e-02,5.09165054e-02,4.06888239e-02,7.30840353e-01,2.33071983e-01,2.11284572e-02,4.82866160e-03,4.17609239e-03,2.24610458e-03,3.70834825e-03
4.01000000e+02,1.94010889e+00,1.86971209e+03,5.35012134e-02,9.82121126e-01,2.08586863e-02,5.14137182e-02,4.11033886e-02,7.30970242e-01,2.32875563e-01,2.12267977e-02,4.83086004e-03,4.17773420e-03,2.22497350e-03,3.69382957e-03
4.02000000e+02,1.93837703e+00,1.87531617e+03,5.42214120e-02,9.81810004e-01,2.12216618e-02,5.21228977e-02,4.16935952e-02,7.30565975e-01,2.33391508e-01,2.11768426e-02,4.84251636e-03,4.14451906e-03,2.21733863e-03,3.66130008e-03
4.03000000e+02,1.93765387e+00,1.86999789e+03,5.32281307e-02,9.82220647e-01,2.07425780e-02,5.11410976e-02,4.08893805e-02,7.30432237e-01,2.33560014e-01,2.12208175e-02,4.82402495e-03,4.10606651e-03,2.20171907e-03,3.65512123e-03
