time_fs,pop_site1_filtered,pop_site2_filtered,pop_site1_broadband,pop_site2_broadband,coherence_filtered,coherence_broadband
269.0,0.5354800084158662,0.4645199915841339,0.5354800084158662,0.4645199915841339,0.6461329658797133,0.6461329658797133
269.5,0.5351996325395796,0.4648003674604204,0.5351996325395796,0.4648003674604204,0.6461576918924812,0.6461576918924812
270.0,0.5349087281866681,0.46509127181333193,0.5349087281866681,0.46509127181333193,0.6462329101680295,0.6462329101680295
270.5,0.534596719765267,0.46540328023473315,0.534596719765267,0.46540328023473315,0.6463590409064431,0.6463590409064431
271.0,0.5342450049826354,0.4657549950173645,0.5342450049826354,0.4657549950173645,0.6465576961629566,0.6465576961629566
271.5,0.5338858782330798,0.46611412176692035,0.5338858782330798,0.46611412176692035,0.6467881550445241,0.6467881550445241
272.0,0.5335521023112687,0.4664478976887314,0.5335521023112687,0.4664478976887314,0.6469806970499161,0.6469806970499161
272.5,0.5332228692336521,0.46677713076634775,0.5332228692336521,0.46677713076634775,0.647146048496253,0.647146048496253
273.0,0.532926975605953,0.46707302439404713,0.532926975605953,0.46707302439404713,0.6473137648226305,0.6473137648226305
273.5,0.5326768197478463,0.46732318025215364,0.5326768197478463,0.46732318025215364,0.6474933273545516,0.6474933273545516
274.0,0.5324741768386889,0.467525823161311,0.5324741768386889,0.467525823161311,0.6476830181397714,0.6476830181397714
274.5,0.5322631884825462,0.4677368115174537,0.5322631884825462,0.4677368115174537,0.6478987556487574,0.6478987556487574
275.0,0.532047279762279,0.46795272023772116,0.532047279762279,0.46795272023772116,0.6481814121050401,0.6481814121050401
275.5,0.5318027907084253,0.46819720929157493,0.5318027907084253,0.46819720929157493,0.648447241572323,0.648447241572323
276.0,0.5315313076900121,0.46846869230998806,0.5315313076900121,0.46846869230998806,0.6486957509119833,0.6486957509119833
276.5,0.5312749202438676,0.4687250797561325,0.5312749202438676,0.4687250797561325,0.648945495672346,0.648945495672346
277.0,0.5310240163194008,0.4689759836805994,0.5310240163194008,0.4689759836805994,0.6491629700345019,0.6491629700345019
277.5,0.5307703436123823,0.46922965638761754,0.5307703436123823,0.46922965638761754,0.649386047810482,0.649386047810482
278.0,0.5305204037664634,0.4694795962335367,0.5305204037664634,0.4694795962335367,0.6495725934124608,0.6495725934124608
278.5,0.5302607045538774,0.46973929544612225,0.5302607045538774,0.46973929544612225,0.6497502959503766,0.6497502959503766
279.0,0.5299560184864399,0.47004398151356014,0.5299560184864399,0.47004398151356014,0.6499614011451821,0.6499614011451821
279.5,0.5296179304907888,0.4703820695092113,0.5296179304907888,0.4703820695092113,0.650153099363054,0.650153099363054
280.0,0.5292589671365254,0.4707410328634746,0.5292589671365254,0.4707410328634746,0.6503231671617017,0.6503231671617017
280.5,0.528844253619872,0.4711557463801281,0.528844253619872,0.4711557463801281,0.6505124913738715,0.6505124913738715
281.0,0.5283949521211971,0.47160504787880275,0.5283949521211971,0.47160504787880275,0.6506995686021121,0.6506995686021121
281.5,0.5279516101344713,0.4720483898655288,0.5279516101344713,0.4720483898655288,0.6508519216275153,0.6508519216275153
282.0,0.5274823468358474,0.4725176531641526,0.5274823468358474,0.4725176531641526,0.6509199847327427,0.6509199847327427
282.5,0.5270360093382197,0.47296399066178046,0.5270360093382197,0.47296399066178046,0.650966391734232,0.650966391734232
283.0,0.5265972372036498,0.4734027627963504,0.5265972372036498,0.4734027627963504,0.6509282765498138,0.6509282765498138
283.5,0.5261625764583581,0.4738374235416421,0.5261625764583581,0.4738374235416421,0.6508320333312061,0.6508320333312061
284.0,0.5257152388974294,0.47428476110257056,0.5257152388974294,0.47428476110257056,0.6506995392513041,0.6506995392513041
284.5,0.5252850684635617,0.47471493153643834,0.5252850684635617,0.47471493153643834,0.6505510071989182,0.6505510071989182
285.0,0.5248559003729742,0.47514409962702575,0.5248559003729742,0.47514409962702575,0.650396319501661,0.650396319501661
285.5,0.5244657104328342,0.4755342895671659,0.5244657104328342,0.4755342895671659,0.6502804178324553,0.6502804178324553
286.0,0.524073280760607,0.4759267192393931,0.524073280760607,0.4759267192393931,0.6501421228937546,0.6501421228937546
286.5,0.5236800250261842,0.47631997497381595,0.5236800250261842,0.47631997497381595,0.6499807839873339,0.6499807839873339
287.0,0.5232709072350178,0.47672909276498227,0.5232709072350178,0.47672909276498227,0.6498304916523034,0.6498304916523034
287.5,0.5228446529837255,0.4771553470162745,0.5228446529837255,0.4771553470162745,0.6495983260143393,0.6495983260143393
288.0,0.5224199418552161,0.4775800581447838,0.5224199418552161,0.4775800581447838,0.6493603442202303,0.6493603442202303
288.5,0.5219687365799935,0.4780312634200065,0.5219687365799935,0.4780312634200065,0.6491111652624438,0.6491111652624438
289.0,0.5214938926979295,0.4785061073020706,0.5214938926979295,0.4785061073020706,0.6488264159733038,0.6488264159733038
289.5,0.5209710176881409,0.4790289823118592,0.5209710176881409,0.4790289823118592,0.6484892805079556,0.6484892805079556
290.0,0.5204344160884253,0.4795655839115748,0.5204344160884253,0.4795655839115748,0.6481437050084071,0.6481437050084071
290.5,0.5198805422976965,0.48011945770230363,0.5198805422976965,0.48011945770230363,0.6477607048714862,0.6477607048714862
291.0,0.5193465429482553,0.4806534570517449,0.5193465429482553,0.4806534570517449,0.6474017060024196,0.6474017060024196
291.5,0.5187846500573235,0.4812153499426765,0.5187846500573235,0.4812153499426765,0.6470575542093226,0.6470575542093226
292.0,0.5181813004370263,0.4818186995629737,0.5181813004370263,0.4818186995629737,0.6467587684087306,0.6467587684087306
292.5,0.5175488325864857,0.4824511674135143,0.5175488325864857,0.4824511674135143,0.6464401454242511,0.6464401454242511
293.0,0.5169300081871546,0.4830699918128456,0.5169300081871546,0.4830699918128456,0.6460980598675257,0.6460980598675257
293.5,0.5163135147125606,0.48368648528743946,0.5163135147125606,0.48368648528743946,0.6457636508500775,0.6457636508500775
294.0,0.5157068459084999,0.4842931540915002,0.5157068459084999,0.4842931540915002,0.6453844214709707,0.6453844214709707
294.5,0.5151434500778884,0.4848565499221117,0.5151434500778884,0.4848565499221117,0.6450313084921144,0.6450313084921144
295.0,0.5145973592316941,0.48540264076830586,0.5145973592316941,0.48540264076830586,0.6446578035173032,0.6446578035173032
295.5,0.5140567047343116,0.48594329526568847,0.5140567047343116,0.48594329526568847,0.6442972584787406,0.6442972584787406
296.0,0.5135413940720712,0.48645860592792883,0.5135413940720712,0.48645860592792883,0.6439087021727771,0.6439087021727771
296.5,0.5130263388306074,0.48697366116939256,0.5130263388306074,0.48697366116939256,0.6434292627133779,0.6434292627133779
297.0,0.512522509330487,0.487477490669513,0.512522509330487,0.487477490669513,0.6429270956236196,0.6429270956236196
297.5,0.5120716792692965,0.4879283207307035,0.5120716792692965,0.4879283207307035,0.6423503188605244,0.6423503188605244
298.0,0.5116423525550475,0.4883576474449526,0.5116423525550475,0.4883576474449526,0.6417029152513909,0.6417029152513909
298.5,0.5112146978961245,0.48878530210387544,0.5112146978961245,0.48878530210387544,0.6410478372733592,0.6410478372733592
299.0,0.5108113241474342,0.4891886758525657,0.5108113241474342,0.4891886758525657,0.6404169534615936,0.6404169534615936
299.5,0.5104062257057977,0.4895937742942022,0.5104062257057977,0.4895937742942022,0.6397399079482045,0.6397399079482045
300.0,0.5100166352557913,0.48998336474420867,0.5100166352557913,0.48998336474420867,0.6390107353069687,0.6390107353069687
300.5,0.5096341392691989,0.490365860730801,0.5096341392691989,0.490365860730801,0.6382830390677089,0.6382830390677089
301.0,0.5092828420363827,0.4907171579636173,0.5092828420363827,0.4907171579636173,0.6374749182890013,0.6374749182890013
301.5,0.5089561513113254,0.4910438486886746,0.5089561513113254,0.4910438486886746,0.6366323378749095,0.6366323378749095
302.0,0.5086779092587949,0.49132209074120525,0.5086779092587949,0.49132209074120525,0.6357779394519838,0.6357779394519838
302.5,0.508433341106944,0.49156665889305584,0.508433341106944,0.49156665889305584,0.6349023641284094,0.6349023641284094
303.0,0.5082076241141917,0.4917923758858083,0.5082076241141917,0.4917923758858083,0.6340151447914322,0.6340151447914322
303.5,0.5079895400928138,0.4920104599071863,0.5079895400928138,0.4920104599071863,0.6331025783490314,0.6331025783490314
304.0,0.5077819203908582,0.4922180796091416,0.5077819203908582,0.4922180796091416,0.6322117115681928,0.6322117115681928
304.5,0.5075770023416075,0.49242299765839237,0.5075770023416075,0.49242299765839237,0.6314609361929796,0.6314609361929796
305.0,0.5073814431161118,0.4926185568838882,0.5073814431161118,0.4926185568838882,0.6308038331708823,0.6308038331708823
305.5,0.507226955903483,0.492773044096517,0.507226955903483,0.492773044096517,0.6301772350068215,0.6301772350068215
306.0,0.5070837592718709,0.492916240728129,0.5070837592718709,0.492916240728129,0.6295803536494605,0.6295803536494605
306.5,0.5069338151088099,0.4930661848911901,0.5069338151088099,0.4930661848911901,0.6290226755703369,0.6290226755703369
307.0,0.506800002011,0.49319999798900005,0.506800002011,0.49319999798900005,0.6284144460746385,0.6284144460746385
307.5,0.5066591389339051,0.4933408610660949,0.5066591389339051,0.4933408610660949,0.6277620096485884,0.6277620096485884
308.0,0.5065368463015174,0.49346315369848276,0.5065368463015174,0.49346315369848276,0.6271711497753628,0.6271711497753628
308.5,0.5064347327865213,0.49356526721347876,0.5064347327865213,0.49356526721347876,0.6266330794496091,0.6266330794496091
309.0,0.5063693141253696,0.49363068587463055,0.5063693141253696,0.49363068587463055,0.6261518254997221,0.6261518254997221
309.5,0.5063325651755204,0.4936674348244796,0.5063325651755204,0.4936674348244796,0.6258009976175146,0.6258009976175146
310.0,0.5062724862260608,0.4937275137739391,0.5062724862260608,0.4937275137739391,0.6255066859328314,0.6255066859328314
310.5,0.506176876105488,0.4938231238945121,0.506176876105488,0.4938231238945121,0.6252688983169733,0.6252688983169733
311.0,0.5060912346866612,0.49390876531333894,0.5060912346866612,0.49390876531333894,0.6250300952899871,0.6250300952899871
311.5,0.5060026691567296,0.4939973308432703,0.5060026691567296,0.4939973308432703,0.6247497097947956,0.6247497097947956
312.0,0.5058869259665201,0.4941130740334799,0.5058869259665201,0.4941130740334799,0.6244073056772328,0.6244073056772328
312.5,0.5057695964918676,0.4942304035081326,0.5057695964918676,0.4942304035081326,0.6240710952796612,0.6240710952796612
313.0,0.5056782455470211,0.4943217544529791,0.5056782455470211,0.4943217544529791,0.6237357100061379,0.6237357100061379
313.5,0.5055768635641412,0.4944231364358588,0.5055768635641412,0.4944231364358588,0.6234013509724926,0.6234013509724926
314.0,0.5054559413762155,0.4945440586237847,0.5054559413762155,0.4945440586237847,0.6230307991814346,0.6230307991814346
314.5,0.5053134142773833,0.49468658572261687,0.5053134142773833,0.49468658572261687,0.6226588355665268,0.6226588355665268
315.0,0.5051815259704996,0.49481847402950047,0.5051815259704996,0.49481847402950047,0.6223271930898886,0.6223271930898886
315.5,0.5050629599914526,0.49493704000854744,0.5050629599914526,0.49493704000854744,0.6220261517003105,0.6220261517003105
316.0,0.5048680140678566,0.4951319859321435,0.5048680140678566,0.4951319859321435,0.62172631654923,0.62172631654923
316.5,0.5046245381790407,0.49537546182095915,0.5046245381790407,0.49537546182095915,0.6214453790334487,0.6214453790334487
317.0,0.5043512331457102,0.4956487668542898,0.5043512331457102,0.4956487668542898,0.6211968719071824,0.6211968719071824
317.5,0.5040870474373095,0.49591295256269063,0.5040870474373095,0.49591295256269063,0.6210228199689851,0.6210228199689851
318.0,0.5038033667585724,0.49619663324142754,0.5038033667585724,0.49619663324142754,0.6208495457667209,0.6208495457667209
318.5,0.503473497381427,0.496526502618573,0.503473497381427,0.496526502618573,0.6207357512582883,0.6207357512582883
319.0,0.5031157144636375,0.4968842855363627,0.5031157144636375,0.4968842855363627,0.6207150285163594,0.6207150285163594
319.5,0.5027544007464928,0.49724559925350725,0.5027544007464928,0.49724559925350725,0.6207643321577883,0.6207643321577883
320.0,0.5023521602717127,0.4976478397282875,0.5023521602717127,0.4976478397282875,0.6209121027372668,0.6209121027372668
320.5,0.5019666416031676,0.49803335839683227,0.5019666416031676,0.49803335839683227,0.6211530806675188,0.6211530806675188
321.0,0.5015978171567902,0.4984021828432098,0.5015978171567902,0.4984021828432098,0.6215046525743979,0.6215046525743979
321.5,0.5012136395046428,0.49878636049535713,0.5012136395046428,0.49878636049535713,0.6220147821434544,0.6220147821434544
322.0,0.5008431267066047,0.4991568732933955,0.5008431267066047,0.4991568732933955,0.6226228560163726,0.6226228560163726
322.5,0.5004713561359526,0.4995286438640473,0.5004713561359526,0.4995286438640473,0.623199459223441,0.623199459223441
323.0,0.5001014786820875,0.49989852131791257,0.5001014786820875,0.49989852131791257,0.6238008611686129,0.6238008611686129
323.5,0.499719045932442,0.5002809540675581,0.499719045932442,0.5002809540675581,0.6244612331903929,0.6244612331903929
324.0,0.49934290295245914,0.5006570970475408,0.49934290295245914,0.5006570970475408,0.6251369508161914,0.6251369508161914
324.5,0.4989737880013045,0.5010262119986953,0.4989737880013045,0.5010262119986953,0.6258117828661901,0.6258117828661901
325.0,0.4985620491301945,0.5014379508698056,0.4985620491301945,0.5014379508698056,0.6265415173270822,0.6265415173270822
325.5,0.4981271110453067,0.5018728889546934,0.4981271110453067,0.5018728889546934,0.6273403068238614,0.6273403068238614
326.0,0.4976984564706319,0.5023015435293682,0.4976984564706319,0.5023015435293682,0.6281161363890737,0.6281161363890737
326.5,0.4972795167704429,0.5027204832295571,0.4972795167704429,0.5027204832295571,0.6289042064120387,0.6289042064120387
327.0,0.49684575863932645,0.5031542413606738,0.49684575863932645,0.5031542413606738,0.6299682866981698,0.6299682866981698
327.5,0.49638746863932687,0.5036125313606732,0.49638746863932687,0.5036125313606732,0.6310961117053846,0.6310961117053846
328.0,0.4958826649136487,0.5041173350863513,0.4958826649136487,0.5041173350863513,0.6322185128427414,0.6322185128427414
328.5,0.49541188919051016,0.5045881108094898,0.49541188919051016,0.5045881108094898,0.6332886023420632,0.6332886023420632
329.0,0.49494034481250276,0.5050596551874972,0.49494034481250276,0.5050596551874972,0.6343016599111612,0.6343016599111612
329.5,0.4944601282653882,0.5055398717346121,0.4944601282653882,0.5055398717346121,0.6353447385371971,0.6353447385371971
330.0,0.4939903434954969,0.506009656504503,0.4939903434954969,0.506009656504503,0.6363824200668968,0.6363824200668968
330.5,0.4935225382386605,0.5064774617613397,0.4935225382386605,0.5064774617613397,0.6374404855514593,0.6374404855514593
331.0,0.49306719336817667,0.5069328066318234,0.49306719336817667,0.5069328066318234,0.6384610412200346,0.6384610412200346
331.5,0.49261515279157786,0.5073848472084224,0.49261515279157786,0.5073848472084224,0.6394396761913322,0.6394396761913322
332.0,0.4921529796710375,0.5078470203289625,0.4921529796710375,0.5078470203289625,0.6404436791448657,0.6404436791448657
332.5,0.49168529739209604,0.508314702607904,0.49168529739209604,0.508314702607904,0.6414753570669969,0.6414753570669969
333.0,0.49125073337545416,0.5087492666245459,0.49125073337545416,0.5087492666245459,0.6425083656484774,0.6425083656484774
333.5,0.4908246405386761,0.5091753594613241,0.4908246405386761,0.5091753594613241,0.6435475367881243,0.6435475367881243
334.0,0.4904255782110179,0.5095744217889823,0.4904255782110179,0.5095744217889823,0.6445238352041178,0.6445238352041178
334.5,0.48999614398680746,0.5100038560131926,0.48999614398680746,0.5100038560131926,0.6454351874674429,0.6454351874674429
335.0,0.48953030308858453,0.5104696969114156,0.48953030308858453,0.5104696969114156,0.6463066278342453,0.6463066278342453
335.5,0.4890906688162855,0.5109093311837145,0.4890906688162855,0.5109093311837145,0.6472456441126948,0.6472456441126948
336.0,0.4886588166424233,0.5113411833575767,0.4886588166424233,0.5113411833575767,0.648263066126455,0.648263066126455
336.5,0.48826117654566176,0.5117388234543383,0.48826117654566176,0.5117388234543383,0.6492766380768928,0.6492766380768928
337.0,0.48787224787396843,0.5121277521260316,0.48787224787396843,0.5121277521260316,0.6503348350850752,0.6503348350850752
337.5,0.48750119874134623,0.5124988012586538,0.48750119874134623,0.5124988012586538,0.6514007344351026,0.6514007344351026
338.0,0.48714709458691763,0.5128529054130824,0.48714709458691763,0.5128529054130824,0.652473692259523,0.652473692259523
338.5,0.48678193040788414,0.5132180695921157,0.48678193040788414,0.5132180695921157,0.6535856422755593,0.6535856422755593
339.0,0.4863951347506402,0.5136048652493599,0.4863951347506402,0.5136048652493599,0.6547043120172777,0.6547043120172777
339.5,0.4860425685639299,0.5139574314360701,0.4860425685639299,0.5139574314360701,0.6557746179440413,0.6557746179440413
340.0,0.485713553151855,0.5142864468481451,0.485713553151855,0.5142864468481451,0.6568099647716948,0.6568099647716948
340.5,0.48541186641240236,0.5145881335875978,0.48541186641240236,0.5145881335875978,0.6578777495568775,0.6578777495568775
341.0,0.4850927765432491,0.5149072234567512,0.4850927765432491,0.5149072234567512,0.6589080711191311,0.6589080711191311
341.5,0.48479811978829124,0.5152018802117087,0.48479811978829124,0.5152018802117087,0.6599277651566371,0.6599277651566371
342.0,0.48446817304654405,0.5155318269534559,0.48446817304654405,0.5155318269534559,0.6608870037041281,0.6608870037041281
342.5,0.4841563054162991,0.515843694583701,0.4841563054162991,0.515843694583701,0.661740041120134,0.661740041120134
343.0,0.48389392391832237,0.5161060760816776,0.48389392391832237,0.5161060760816776,0.6624289351105251,0.6624289351105251
343.5,0.4836376490048584,0.5163623509951416,0.4836376490048584,0.5163623509951416,0.6630044648215525,0.6630044648215525
344.0,0.4834552110524423,0.5165447889475577,0.4834552110524423,0.5165447889475577,0.6634946348890663,0.6634946348890663
344.5,0.4832942830781046,0.5167057169218954,0.4832942830781046,0.5167057169218954,0.6639330869823048,0.6639330869823048
345.0,0.4831177762793441,0.5168822237206558,0.4831177762793441,0.5168822237206558,0.6643380568151414,0.6643380568151414
345.5,0.4829198986276058,0.5170801013723942,0.4829198986276058,0.5170801013723942,0.6646618949385669,0.6646618949385669
346.0,0.4827109561837237,0.5172890438162763,0.4827109561837237,0.5172890438162763,0.664973919093835,0.664973919093835
346.5,0.4824851228198915,0.5175148771801087,0.4824851228198915,0.5175148771801087,0.6652069002622379,0.6652069002622379
347.0,0.48224831301306614,0.517751686986934,0.48224831301306614,0.517751686986934,0.6653935806600013,0.6653935806600013
347.5,0.4820238548739736,0.5179761451260265,0.4820238548739736,0.5179761451260265,0.6655449036520676,0.6655449036520676
348.0,0.48185746099665877,0.5181425390033412,0.48185746099665877,0.5181425390033412,0.6655935219970981,0.6655935219970981
348.5,0.48170830308052187,0.5182916969194784,0.48170830308052187,0.5182916969194784,0.6655149550915016,0.6655149550915016
349.0,0.48159026341778344,0.5184097365822166,0.48159026341778344,0.5184097365822166,0.6653595808247604,0.6653595808247604
349.5,0.4814894665438306,0.5185105334561694,0.4814894665438306,0.5185105334561694,0.6650871115689072,0.6650871115689072
350.0,0.48143014610277857,0.5185698538972214,0.48143014610277857,0.5185698538972214,0.6647863849537409,0.6647863849537409
350.5,0.4813906042326325,0.5186093957673675,0.4813906042326325,0.5186093957673675,0.6644900013954402,0.6644900013954402
351.0,0.48139519064075587,0.5186048093592442,0.48139519064075587,0.5186048093592442,0.6641612476987288,0.6641612476987288
351.5,0.4814084910069134,0.5185915089930865,0.4814084910069134,0.5185915089930865,0.6637590001706231,0.6637590001706231
352.0,0.4813967148653557,0.5186032851346443,0.4813967148653557,0.5186032851346443,0.6633361008488255,0.6633361008488255
352.5,0.48144667693487625,0.5185533230651239,0.48144667693487625,0.5185533230651239,0.6629007251032316,0.6629007251032316
353.0,0.4814880995104439,0.5185119004895562,0.4814880995104439,0.5185119004895562,0.6624225646730448,0.6624225646730448
353.5,0.48151827711769996,0.5184817228823,0.48151827711769996,0.5184817228823,0.6618927257863305,0.6618927257863305
354.0,0.4815568217617783,0.5184431782382218,0.4815568217617783,0.5184431782382218,0.661309340181474,0.661309340181474
354.5,0.48158327510153776,0.5184167248984622,0.48158327510153776,0.5184167248984622,0.6606163332002228,0.6606163332002228
355.0,0.48160125576899593,0.5183987442310041,0.48160125576899593,0.5183987442310041,0.6597786733588293,0.6597786733588293
355.5,0.4816161844932338,0.5183838155067662,0.4816161844932338,0.5183838155067662,0.6588839079767989,0.6588839079767989
356.0,0.48164715100232164,0.5183528489976783,0.48164715100232164,0.5183528489976783,0.6579635204483684,0.6579635204483684
356.5,0.4816677520405145,0.5183322479594855,0.4816677520405145,0.5183322479594855,0.6569621080506578,0.6569621080506578
357.0,0.48166458266293494,0.518335417337065,0.48166458266293494,0.518335417337065,0.6559365852246997,0.6559365852246997
357.5,0.4816956296944862,0.5183043703055139,0.4816956296944862,0.5183043703055139,0.6549062322751746,0.6549062322751746
358.0,0.4817333591854873,0.5182666408145127,0.4817333591854873,0.5182666408145127,0.653851322083774,0.653851322083774
358.5,0.4817802007262856,0.5182197992737144,0.4817802007262856,0.5182197992737144,0.6527894633746527,0.6527894633746527
359.0,0.48184638097678195,0.518153619023218,0.48184638097678195,0.518153619023218,0.6516483566600807,0.6516483566600807
359.5,0.48193022763750437,0.5180697723624955,0.48193022763750437,0.5180697723624955,0.6504439716424273,0.6504439716424273
360.0,0.4820068817453673,0.5179931182546328,0.4820068817453673,0.5179931182546328,0.6492595124335423,0.6492595124335423
360.5,0.4820755528672723,0.5179244471327277,0.4820755528672723,0.5179244471327277,0.6481756864500247,0.6481756864500247
361.0,0.48213352829884165,0.5178664717011583,0.48213352829884165,0.5178664717011583,0.6472333075292991,0.6472333075292991
361.5,0.482211877840269,0.5177881221597314,0.482211877840269,0.5177881221597314,0.6464021821105814,0.6464021821105814
362.0,0.4822389114151679,0.5177610885848322,0.4822389114151679,0.5177610885848322,0.645713320719482,0.645713320719482
362.5,0.48222797744351525,0.5177720225564848,0.48222797744351525,0.5177720225564848,0.6450743484613888,0.6450743484613888
363.0,0.4821974935390989,0.5178025064609011,0.4821974935390989,0.5178025064609011,0.6444014536469875,0.6444014536469875
363.5,0.4821903104206679,0.5178096895793322,0.4821903104206679,0.5178096895793322,0.6437838622604133,0.6437838622604133
364.0,0.48224986248482293,0.5177501375151771,0.48224986248482293,0.5177501375151771,0.6432006718792311,0.6432006718792311
364.5,0.4822938621168303,0.5177061378831698,0.4822938621168303,0.5177061378831698,0.6426242197038217,0.6426242197038217
365.0,0.48237775671746214,0.5176222432825379,0.48237775671746214,0.5176222432825379,0.641986730508162,0.641986730508162
365.5,0.4824820428787608,0.5175179571212393,0.4824820428787608,0.5175179571212393,0.6413426261229594,0.6413426261229594
366.0,0.48260151132134643,0.5173984886786536,0.48260151132134643,0.5173984886786536,0.6407341351036407,0.6407341351036407
366.5,0.48270822878238945,0.5172917712176107,0.48270822878238945,0.5172917712176107,0.6401162367447165,0.6401162367447165
367.0,0.4828548397211057,0.5171451602788943,0.4828548397211057,0.5171451602788943,0.639466720604738,0.639466720604738
367.5,0.48299072798267884,0.5170092720173214,0.48299072798267884,0.5170092720173214,0.6387714042879815,0.6387714042879815
368.0,0.4831398651089618,0.5168601348910383,0.4831398651089618,0.5168601348910383,0.6380828838079124,0.6380828838079124
368.5,0.4833181710336207,0.5166818289663794,0.4833181710336207,0.5166818289663794,0.6373833441905836,0.6373833441905836
369.0,0.48353937397799407,0.516460626022006,0.48353937397799407,0.516460626022006,0.6367286525489312,0.6367286525489312
369.5,0.48378259232467846,0.5162174076753218,0.48378259232467846,0.5162174076753218,0.6361004346953285,0.6361004346953285
370.0,0.4840330308159872,0.5159669691840127,0.4840330308159872,0.5159669691840127,0.6354601263569566,0.6354601263569566
370.5,0.4842574708864838,0.5157425291135163,0.4842574708864838,0.5157425291135163,0.6347924921659025,0.6347924921659025
371.0,0.4844453766050728,0.5155546233949273,0.4844453766050728,0.5155546233949273,0.6341481423222631,0.6341481423222631
371.5,0.4846144876275901,0.5153855123724099,0.4846144876275901,0.5153855123724099,0.6335552090043418,0.6335552090043418
372.0,0.4847757843085776,0.5152242156914223,0.4847757843085776,0.5152242156914223,0.6330234651114265,0.6330234651114265
372.5,0.48490485485881324,0.5150951451411867,0.48490485485881324,0.5150951451411867,0.6324976983407408,0.6324976983407408
373.0,0.4850009756490049,0.5149990243509951,0.4850009756490049,0.5149990243509951,0.6319146616515016,0.6319146616515016
373.5,0.48512329246061275,0.5148767075393873,0.48512329246061275,0.5148767075393873,0.6313757825079325,0.6313757825079325
374.0,0.485265816235583,0.514734183764417,0.485265816235583,0.514734183764417,0.6308385870283306,0.6308385870283306
374.5,0.48538599839391366,0.5146140016060864,0.48538599839391366,0.5146140016060864,0.630314723527287,0.630314723527287
375.0,0.48552194467898685,0.5144780553210131,0.48552194467898685,0.5144780553210131,0.6297877913424685,0.6297877913424685
375.5,0.4856424074972818,0.5143575925027182,0.4856424074972818,0.5143575925027182,0.6292741011907951,0.6292741011907951
376.0,0.4857441809558316,0.5142558190441684,0.4857441809558316,0.5142558190441684,0.6287861924199647,0.6287861924199647
376.5,0.4858387607676371,0.514161239232363,0.4858387607676371,0.514161239232363,0.6282832490367001,0.6282832490367001
377.0,0.48593293517186636,0.5140670648281338,0.48593293517186636,0.5140670648281338,0.6277773707983495,0.6277773707983495
377.5,0.4859837023588706,0.5140162976411294,0.4859837023588706,0.5140162976411294,0.6272924056848576,0.6272924056848576
378.0,0.4860221824837619,0.5139778175162381,0.4860221824837619,0.5139778175162381,0.6267667788111523,0.6267667788111523
378.5,0.48607580406519846,0.5139241959348015,0.48607580406519846,0.5139241959348015,0.6262250329074649,0.6262250329074649
379.0,0.4861007098964844,0.5138992901035155,0.4861007098964844,0.5138992901035155,0.6256715323956166,0.6256715323956166
379.5,0.4861300123872015,0.5138699876127985,0.4861300123872015,0.5138699876127985,0.6251326076601952,0.6251326076601952
380.0,0.48616734805790945,0.5138326519420905,0.48616734805790945,0.5138326519420905,0.6246667030950014,0.6246667030950014
380.5,0.4862228447511643,0.5137771552488357,0.4862228447511643,0.5137771552488357,0.6242033095867722,0.6242033095867722
381.0,0.48629084431604647,0.5137091556839535,0.48629084431604647,0.5137091556839535,0.6237890410945071,0.6237890410945071
381.5,0.4864131455270635,0.5135868544729365,0.4864131455270635,0.5135868544729365,0.6234640970375606,0.6234640970375606
382.0,0.48654955727949983,0.5134504427205006,0.48654955727949983,0.5134504427205006,0.6231920657327955,0.6231920657327955
382.5,0.4867115745625093,0.5132884254374909,0.4867115745625093,0.5132884254374909,0.6230164396062471,0.6230164396062471
383.0,0.4868205624108313,0.5131794375891687,0.4868205624108313,0.5131794375891687,0.6228992684264969,0.6228992684264969
383.5,0.4868958153784494,0.5131041846215506,0.4868958153784494,0.5131041846215506,0.6228262533242717,0.6228262533242717
384.0,0.4869297497159995,0.5130702502840006,0.4869297497159995,0.5130702502840006,0.6227395278824084,0.6227395278824084
384.5,0.4869175432590614,0.5130824567409387,0.4869175432590614,0.5130824567409387,0.6226973748240363,0.6226973748240363
385.0,0.48688430689412227,0.5131156931058778,0.48688430689412227,0.5131156931058778,0.622712260046006,0.622712260046006
385.5,0.4868197756975539,0.5131802243024461,0.4868197756975539,0.5131802243024461,0.6227752662671032,0.6227752662671032
386.0,0.48668573998438497,0.5133142600156149,0.48668573998438497,0.5133142600156149,0.6227577378828706,0.6227577378828706
386.5,0.48655184798821954,0.5134481520117804,0.48655184798821954,0.5134481520117804,0.6227273526712483,0.6227273526712483
387.0,0.48639973163692346,0.5136002683630767,0.48639973163692346,0.5136002683630767,0.6227198369412974,0.6227198369412974
387.5,0.4862163037577056,0.5137836962422945,0.4862163037577056,0.5137836962422945,0.6227666708923064,0.6227666708923064
388.0,0.48602711375270574,0.5139728862472943,0.48602711375270574,0.5139728862472943,0.6228874252065972,0.6228874252065972
388.5,0.48583659946487695,0.514163400535123,0.48583659946487695,0.514163400535123,0.6230991317735031,0.6230991317735031
389.0,0.48562920379476004,0.5143707962052398,0.48562920379476004,0.5143707962052398,0.6233949809550993,0.6233949809550993
389.5,0.4853651954424795,0.5146348045575206,0.4853651954424795,0.5146348045575206,0.6237590569964447,0.6237590569964447
