time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences,pop_site1_broadband,coherence_broadband
1.9800000000e+02,4.6711333131e-01,4.8313976839e-01,2.0587966941e-02,6.5396698902e-03,8.8761600959e-03,1.4148510127e-03,1.2328252361e-02,2.4068052649e+00,4.6711333131e-01,2.4068052649e+00
1.9850000000e+02,8.9799754241e-01,4.7308072103e-02,1.1685821820e-02,1.8652989973e-02,1.7126132745e-02,6.6873112252e-03,5.4212972740e-04,1.7084435356e+00,8.9799754241e-01,1.7084435356e+00
1.9900000000e+02,3.1070821971e-01,5.7314276276e-01,5.0014785978e-02,1.5860095925e-03,5.9206553234e-02,6.3225415976e-04,4.7094145600e-03,2.6673491002e+00,3.1070821971e-01,2.6673491002e+00
1.9950000000e+02,9.5759034804e-01,5.0398618502e-03,4.7438124897e-03,1.4359587237e-02,4.7468458905e-03,9.8870413516e-03,3.6325031382e-03,1.1516943516e+00,9.5759034804e-01,1.1516943516e+00
2.0000000000e+02,3.7890167755e-01,5.7989401208e-01,2.0005390942e-02,5.9987385044e-03,7.6388182116e-03,2.3714038642e-03,5.1899588521e-03,2.2547346809e+00,3.7890167755e-01,2.2547346809e+00
2.0050000000e+02,8.0869203307e-01,1.5069460054e-01,9.0860450049e-04,8.5421125755e-03,5.1692245460e-03,1.9095976301e-02,6.8974484595e-03,1.9007883534e+00,8.0869203307e-01,1.9007883534e+00
2.0100000000e+02,5.7358273625e-01,3.3277003689e-01,3.5332746215e-02,2.5639384072e-03,4.1167738264e-02,1.4390643949e-02,1.9216002103e-04,2.6463492548e+00,5.7358273625e-01,2.6463492548e+00
2.0150000000e+02,5.5329379360e-01,3.8850127536e-01,1.6863811106e-02,1.6084992987e-02,1.9983744604e-02,2.0254769245e-04,5.0698346567e-03,2.4248012186e+00,5.5329379360e-01,2.4248012186e+00
2.0200000000e+02,8.2527513006e-01,1.2744506706e-01,2.4393443559e-02,1.2360382753e-02,7.3430048019e-03,2.5444564625e-03,6.3851529975e-04,1.8703309325e+00,8.2527513006e-01,1.8703309325e+00
2.0250000000e+02,3.7264006242e-01,5.6573223423e-01,5.2211666049e-03,2.6034170577e-03,4.6020529995e-02,3.5527365150e-03,4.2298531767e-03,2.3307772085e+00,3.7264006242e-01,2.3307772085e+00
2.0300000000e+02,9.6239358777e-01,1.8871350996e-03,9.2152034879e-03,2.0567023131e-03,1.6430172887e-03,1.8813849243e-02,3.9905048009e-03,9.7872804772e-01,9.6239358777e-01,9.7872804772e-01
2.0350000000e+02,3.2565536370e-01,6.2784864808e-01,1.4747291534e-02,1.0225982692e-02,1.5848644206e-02,5.2277836184e-03,4.4628616799e-04,2.2577129279e+00,3.2565536370e-01,2.2577129279e+00
2.0400000000e+02,8.5448563858e-01,6.9273478616e-02,3.2084444925e-02,1.5152193843e-02,6.1151146795e-03,1.9525619997e-02,3.3635093593e-03,2.1177922346e+00,8.5448563858e-01,2.1177922346e+00
2.0450000000e+02,4.7498760944e-01,4.4176489286e-01,1.2273566384e-02,1.6766765056e-02,4.3376658981e-02,1.0805808474e-02,2.4698799677e-05,2.6531116669e+00,4.7498760944e-01,2.6531116669e+00
2.0500000000e+02,6.8103539936e-01,2.7875511275e-01,1.7085239279e-02,3.5703181185e-03,1.3598831795e-02,1.1122312864e-03,4.8428674089e-03,2.1090112911e+00,6.8103539936e-01,2.1090112911e+00
2.0550000000e+02,7.7128864953e-01,2.1896101092e-01,1.6907467589e-03,1.3116395174e-03,5.5861638714e-03,8.1677262290e-05,1.0801121440e-03,1.3720361893e+00,7.7128864953e-01,1.3720361893e+00
2.0600000000e+02,4.1458407595e-01,5.0484887290e-01,3.0685845159e-02,1.2361355184e-02,2.4072201181e-02,1.1075772559e-02,2.3718770641e-03,2.8019548305e+00,4.1458407595e-01,2.8019548305e+00
2.0650000000e+02,8.9356194811e-01,3.1599005583e-02,9.6034259389e-03,2.7242485015e-02,7.7407245409e-03,2.8124853769e-02,2.1275570475e-03,1.8490290091e+00,8.9356194811e-01,1.8490290091e+00
2.0700000000e+02,3.0041725703e-01,6.0895570529e-01,4.4156730467e-02,1.1318985885e-02,2.5767656023e-02,5.6358222322e-03,3.7478430738e-03,2.7705873654e+00,3.0041725703e-01,2.7705873654e+00
2.0750000000e+02,9.5791856608e-01,1.9836490648e-02,5.4606439710e-03,2.3208854095e-03,7.8008640544e-04,1.0186895918e-02,3.4964315728e-03,1.0438641570e+00,9.5791856608e-01,1.0438641570e+00
2.0800000000e+02,4.2281020911e-01,5.2103063625e-01,1.6419639615e-02,1.3064296571e-02,2.3094055918e-02,3.0786325193e-03,5.0253001412e-04,2.4017054413e+00,4.2281020911e-01,2.4017054413e+00
2.0850000000e+02,7.6963567978e-01,1.8203709324e-01,4.9359800765e-03,1.4001349121e-02,1.3488957128e-02,8.5222823817e-03,7.3786582750e-03,2.1929687162e+00,7.6963567978e-01,2.1929687162e+00
2.0900000000e+02,6.1792146707e-01,3.0180576686e-01,4.3057108883e-02,1.3384068812e-02,1.9427695143e-02,3.6683099101e-03,7.3558332238e-04,2.5559075316e+00,6.1792146707e-01,2.5559075316e+00
2.0950000000e+02,4.9852598186e-01,4.2089040241e-01,2.3693985942e-02,9.6256019613e-03,2.7463914592e-02,1.4079306886e-02,5.7208063497e-03,2.8686079699e+00,4.9852598186e-01,2.8686079699e+00
2.1000000000e+02,8.6097615080e-01,8.7975894346e-02,9.2469294033e-03,1.5583312639e-02,1.2621080716e-03,2.4093432534e-02,8.6217220922e-04,1.7742197945e+00,8.6097615080e-01,1.7742197945e+00
2.1050000000e+02,3.5364240658e-01,6.1287832017e-01,7.3027365141e-03,2.7384791252e-03,1.3552945163e-02,1.7324561587e-03,8.1526562925e-03,2.1105048959e+00,3.5364240658e-01,2.1105048959e+00
2.1100000000e+02,9.6485971239e-01,1.0713666993e-03,1.7145067282e-02,6.0741008035e-03,4.6048905929e-03,2.4026248319e-03,3.8422374050e-03,9.6768473552e-01,9.6485971239e-01,9.6768473552e-01
2.1150000000e+02,3.4036385204e-01,5.6303753951e-01,2.3755453841e-02,8.7779458841e-03,6.1886456094e-02,2.9088828593e-04,1.8878643468e-03,2.5753478001e+00,3.4036385204e-01,2.5753478001e+00
2.1200000000e+02,8.3516993473e-01,9.7160018675e-02,2.2258279592e-02,1.1907179846e-02,1.2043650539e-02,1.5791570752e-02,5.6693658697e-03,2.2205774311e+00,8.3516993473e-01,2.2205774311e+00
2.1250000000e+02,5.2814035044e-01,4.3829941917e-01,1.3369970586e-02,8.8982048072e-03,4.9179037380e-03,5.3113856598e-03,1.0627655969e-03,2.1482842186e+00,5.2814035044e-01,2.1482842186e+00
2.1300000000e+02,6.2047375814e-01,3.3627959081e-01,7.4558318455e-03,1.6339738682e-03,1.2899334442e-02,1.1489564551e-02,9.7679463399e-03,2.2904686675e+00,6.2047375814e-01,2.2904686675e+00
2.1350000000e+02,7.8585184108e-01,1.5848250563e-01,5.4822650005e-03,3.8589745788e-03,2.8313710813e-02,1.6638627189e-02,1.3720757092e-03,2.0801778754e+00,7.8585184108e-01,2.0801778754e+00
